Amp_P0 Freq_P0 Amp_P1 Freq_P1 Filename BW_F1 BW_F2 BW_F3 BW_F4 Centroid Std_Dev Freq_F1 Freq_F2 Freq_F3 Freq_4 Amp_F1 Amp_F2 Amp_F3 Amp_F4 nPeaksDB
42.1659 171.875 41.0284 359.375 abd_3.txt 26.7494 81.8597 14.2289 32.2183 3865 241 328.125 1140.62 2656.25 3281.25 109.295 9.23945 16.4658 5.54371 10
39.5595 171.875 42.4633 328.125 abd_3.txt 16.7792 53.2397 20.342 37.2061 3446 215 312.5 1125 2640.62 3281.25 100.382 9.23189 10.0537 4.42064 6
39.2705 140.625 36.4871 468.75 abd_3.txt 95.0763 281.512 43.1329 43.2643 3857 241 265.625 859.375 2578.12 3328.12 49.4749 6.47075 6.90449 5.83037 34
31.5389 93.75 41.6711 171.875 abd_3.txt 22.0469 136.173 76.8376 121.911 3177 198 171.875 1265.62 2609.38 3328.12 92.2282 2.84711 2.72283 1.3944 8
34.8538 93.75 48.8123 171.875 abd_3.txt 15.0622 89.9786 49.2288 184.689 3274 204 171.875 1156.25 2593.75 3156.25 165.556 5.72779 5.13384 1.32917 6
24.3771 109.375 36.371 187.5 abd_3.txt 26.8978 135.323 346.281 137.147 3107 194 203.125 1093.75 2078.12 2921.88 42.3815 3.39938 1.05849 1.60211 11
38.6173 171.875 34.573 343.75 abd_3.txt 60.0898 133.019 80.5177 212.753 3621 226 265.625 1140.62 2656.25 3500 29.3439 3.66736 3.07194 2.05669 30
22.5594 0 29.2996 187.5 abd_3.txt 52.1456 219.015 1026.8 126.899 3959 247 265.625 1281.25 1718.75 2734.38 18.2132 2.11522 1.34119 2.97678 23
23.1897 140.625 23.7903 312.5 abd_3.txt 45.6091 46.2766 48.2587 199.555 4358 272 265.625 1218.75 2078.12 3000 11.7711 7.39536 6.24787 2.10064 152
25.7515 203.125 27.3644 375 abd_3.txt 29.5002 204.774 193.31 541.083 3294 206 296.875 1156.25 2109.38 2812.5 24.8804 2.39384 1.59978 0.888277 12
44.093 203.125 43.2919 421.875 abd_3.txt 14.3845 78.5224 31.7391 76.1721 3325 208 328.125 1187.5 2593.75 3312.5 127.227 4.12223 4.66567 1.88086 6
39.5228 203.125 39.205 421.875 abd_3.txt 20.9976 121.85 40.7732 79.8978 3190 199 359.375 1250 2578.12 3312.5 65.1426 2.44404 3.69042 1.66962 8
44.6364 203.125 49.7827 406.25 abd_3.txt 17.388 77.9203 21.8428 30.961 3375 211 359.375 1234.38 2593.75 3281.25 96.2807 4.246 7.49494 4.36424 7
44.6599 203.125 48.1042 406.25 abd_3.txt 21.8983 91.947 27.8716 27.0875 3440 215 343.75 1296.88 2578.12 3312.5 85.5358 3.84958 6.80404 5.4713 9
44.2303 203.125 46.3356 406.25 abd_3.txt 27.1379 118.616 30.7039 24.9384 3437 214 328.125 1406.25 2578.12 3296.88 72.0471 2.97322 6.95229 6.03136 11
45.4475 187.5 43.7021 406.25 abd_3.txt 31.1416 136.858 22.303 35.5238 3549 221 281.25 1484.38 2625 3265.62 74.2156 2.59035 10.2966 4.44421 12
29.8452 125 44.2064 203.125 abd_3.txt 22.9035 290.737 35.5416 122.498 3479 217 234.375 1531.25 2671.88 3187.5 88.3731 1.48048 8.57581 1.96542 8
44.6914 171.875 46.6697 390.625 abd_3.txt 19.0998 240.843 29.0808 103.645 3722 232 234.375 1390.62 2703.12 3062.5 132.457 1.68373 12.362 3.26422 7
39.1333 156.25 44.4815 390.625 abd_3.txt 18.4053 285.572 24.0309 122.603 3605 225 234.375 1546.88 2703.12 3093.75 133.021 1.51127 13.6689 2.42692 7
32.8799 140.625 42.7253 390.625 abd_3.txt 15.499 441.682 288.53 18.0858 3267 204 218.75 640.625 1609.38 2718.75 122.891 5.39271 1.44536 11.7768 6
34.6814 140.625 43.8315 218.75 abd_3.txt 11.3086 344.841 233.018 14.4043 3180 198 218.75 671.875 1687.5 2718.75 160.908 4.85309 1.45242 12.3265 4
29.7584 125 39.8801 203.125 abd_3.txt 9.94664 185.884 213.276 45.371 3089 193 203.125 1015.62 1859.38 2687.5 118.107 2.99639 1.58 3.72314 4
38.5016 171.875 33.4249 250 abd_3.txt 17.6167 217.391 253.056 164.007 3005 188 203.125 1031.25 1890.62 2906.25 64.8478 2.53162 1.22407 1.14569 7
25.8138 125 38.4416 265.625 abd_3.txt 13.5925 121.372 163.638 77.7178 3674 229 218.75 921.875 2250 3109.38 63.4572 3.05896 1.13926 2.18913 5
11.2988 328.125 14.6343 2062.5 abd_3.txt 250.528 100.383 180.005 317.813 5024 314 468.75 2156.25 3031.25 3734.38 1.19064 1.71309 1.45276 0.977589 22
6.85089 156.25 12.1439 1515.62 abd_3.txt 128.025 109.479 143.093 132.712 4887 305 437.5 1937.5 2687.5 3500 0.901592 1.20871 1.36118 1.32464 57
5.75915 0 13.3748 1078.12 abd_3.txt 77.7514 145.196 153.064 757.082 4807 300 281.25 1843.75 2656.25 3250 1.62751 0.914237 1.32628 0.926707 128
10.9917 171.875 12.079 750 abd_3.txt 96.9052 117.881 921.974 72.3004 4869 304 281.25 1765.62 1953.12 2750 1.78956 1.06327 0.947826 1.83936 117
13.5483 171.875 14.8959 546.875 abd_3.txt 98.8952 923.906 112.825 86.0981 5023 314 343.75 1562.5 1734.38 2828.12 2.68431 1.30261 1.63802 1.93848 153
25.2652 125 30.4145 203.125 abd_3.txt 31.5224 330.421 146.232 127.292 3367 210 218.75 1171.88 1750 2812.5 26.1822 1.8051 2.14142 1.38443 13
31.5756 140.625 43.1391 218.75 abd_3.txt 42.9341 224.826 157.469 91.21 3190 199 265.625 515.625 1656.25 2687.5 66.8161 15.9625 2.08638 2.00608 18
41.1634 187.5 0 0 abd_3.txt 293.781 45.1417 216.274 138.213 2968 185 281.25 312.5 1531.25 2718.75 66.8797 64.6239 1.67811 1.14571 18
45.0913 203.125 45.6651 406.25 abd_3.txt 45.0232 114.672 120.998 67.3067 3050 190 296.875 1328.12 2609.38 3609.38 73.8695 4.26821 1.22422 1.43131 18
32.3894 125 0 0 abd_3.txt 44.2672 316.967 72.8149 96.9889 3102 194 281.25 296.875 1312.5 2640.62 89.4313 86.3275 7.20634 1.41358 17
46.7248 203.125 42.2392 421.875 abd_3.txt 46.8772 71.9164 94.574 125.833 3108 194 312.5 1281.25 2625 3640.62 88.4119 8.53626 1.56287 0.806958 18
44.0946 203.125 48.8989 406.25 abd_3.txt 37.7632 60.591 73.1206 146.022 3146 196 359.375 1234.38 2640.62 3531.25 78.1016 9.41491 2.24112 0.80804 14
45.6405 187.5 44.9045 421.875 abd_3.txt 25.1383 48.7476 50.692 1787.39 3203 200 375 1203.12 2578.12 2640.62 119.157 13.187 3.51846 2.9628 9
43.5451 187.5 46.8532 406.25 abd_3.txt 17.733 38.3195 57.2355 210.852 3076 192 375 1187.5 2546.88 3484.38 124.442 12.8545 2.85009 0.678532 7
43.3994 187.5 44.5101 406.25 abd_3.txt 19.1026 29.7323 62.4403 197.295 3061 191 375 1187.5 2500 3453.12 103.484 14.646 2.49489 0.738646 8
44.122 187.5 37.4237 406.25 abd_3.txt 45.0771 46.194 70.4528 168.899 2933 183 312.5 1125 2484.38 3343.75 54.4379 9.36578 2.05489 0.786764 30
29.0244 125 38.5511 203.125 abd_3.txt 22.5635 285.028 406.031 161.549 2935 183 203.125 968.75 1890.62 2609.38 65.3193 2.59874 1.15338 1.36474 9
31.5387 125 43.4176 203.125 abd_3.txt 13.0512 122.887 49.3957 153.112 3043 190 203.125 1203.12 2359.38 3375 119.916 3.20684 3.44138 0.881271 5
30.9049 125 44.5359 203.125 abd_3.txt 17.6815 110.82 21.9391 61.7809 3242 202 218.75 1343.75 2375 3375 99.2673 3.25491 8.3124 1.84935 7
30.4513 140.625 40.5363 218.75 abd_3.txt 23.1638 89.15 22.5429 32.7074 3427 214 250 1718.75 2421.88 3328.12 80.0606 4.58371 12.8474 3.61437 9
38.3419 187.5 40.1826 406.25 abd_3.txt 23.1503 49.2963 18.8851 37.0238 3681 230 265.625 2031.25 2515.62 3359.38 65.5289 9.56502 23.606 4.32811 9
43.7327 203.125 43.4081 421.875 abd_3.txt 25.8288 36.1929 29.7637 33.3216 3765 235 296.875 2171.88 2562.5 3343.75 53.1375 15.3745 20.2587 5.89446 10
42.7043 203.125 44.7261 421.875 abd_3.txt 25.0915 1703.63 22.3099 63.0892 3809 238 296.875 1828.12 2281.25 2687.5 49.0063 1.35404 22.4706 10.3389 10
37.9487 218.75 29.131 406.25 abd_3.txt 29.6945 315.378 14.2582 75.6924 3539 221 281.25 437.5 2296.88 2828.12 33.908 9.23161 19.8175 5.79726 12
25.4121 156.25 35.5426 437.5 abd_3.txt 33.1561 299.055 30.618 126.654 3587 224 281.25 593.75 2265.62 2812.5 31.75 4.61533 11.4482 4.53645 13
24.953 156.25 35.4488 437.5 abd_3.txt 32.9002 50.3565 91.5116 263.249 3525 220 312.5 2203.12 2921.88 3093.75 29.1693 6.06288 4.87581 3.20614 13
26.5678 140.625 33.2443 218.75 abd_3.txt 34.864 187.919 53.337 55.9386 3379 211 265.625 875 2000 2781.25 30.804 3.43803 5.23983 3.82267 14
31.4851 125 45.2268 203.125 abd_3.txt 7.92007 259.496 99.367 80.3164 3101 194 187.5 968.75 1875 2609.38 136.944 2.33861 3.13291 2.41247 3
27.5634 125 39.3351 203.125 abd_3.txt 13.8535 235.638 202.685 137.572 3050 190 203.125 1109.38 1781.25 2765.62 77.0666 2.4231 1.75092 1.31462 6
30.3888 125 40.7613 203.125 abd_3.txt 14.5575 511.935 94.1859 129.559 3045 190 203.125 734.375 1640.62 2781.25 97.2869 3.07832 3.07424 1.32312 6
28.5106 125 37.9604 203.125 abd_3.txt 21.6817 83.5789 121.63 1122.49 3145 196 203.125 1625 2875 3109.38 62.7585 3.3209 1.49805 1.0552 8
31.9942 187.5 30.1382 390.625 abd_3.txt 31.7091 286.098 65.3982 50.958 3299 206 359.375 734.375 1937.5 2859.38 24.9777 3.53332 3.15401 2.99474 14
33.0066 203.125 40.1582 406.25 abd_3.txt 12.1247 254.395 22.7034 76.5654 3513 219 390.625 625 1921.88 2843.75 78.4554 7.52091 10.4719 3.51343 5
31.1317 203.125 39.4056 437.5 abd_3.txt 7.01131 328.876 20.7199 47.4798 3562 222 406.25 640.625 1984.38 2859.38 88.7498 4.73363 10.4535 5.5158 3
30.5467 218.75 37.5329 437.5 abd_3.txt 10.8409 231.975 14.7456 34.2593 3600 225 406.25 718.75 2015.62 2828.12 66.361 4.20726 15.3706 8.0804 4
33.3207 203.125 36.9488 421.875 abd_3.txt 15.082 303.881 18.2984 42.9859 3767 235 390.625 625 2031.25 2796.88 48.8246 5.34622 13.5803 7.46984 6
34.6885 203.125 38.0179 390.625 abd_3.txt 408.775 14.4066 32.1122 53.9871 3795 237 375 390.625 2093.75 2750 47.242 54.2583 9.95455 7.67765 6
32.35 187.5 0 0 abd_3.txt 14.7381 385.576 38.964 56.7594 3654 228 390.625 468.75 2171.88 2734.38 51.7235 15.8826 9.07706 7.28686 6
35.6454 187.5 0 0 abd_3.txt 288.278 15.7467 37.3408 42.7263 3599 225 328.125 375 2187.5 2640.62 53.738 83.6629 11.7156 11.6327 7
35.7434 187.5 37.1487 390.625 abd_3.txt 26.4413 284.255 74.835 305.341 3209 200 343.75 656.25 2453.12 2468.75 40.2413 5.07031 4.25652 4.21782 11
26.4062 125 34.4694 203.125 abd_3.txt 40.3451 212.43 244.324 100.252 3138 196 234.375 750 2187.5 2593.75 40.8287 4.61282 1.89302 2.91416 16
27.7883 109.375 41.7784 187.5 abd_3.txt 24.8562 233.952 117.139 50.9452 3251 203 218.75 750 2078.12 2703.12 64.2922 3.94645 2.53346 4.19688 10
27.8884 125 36.8414 203.125 abd_3.txt 22.156 226.051 189.151 114.732 3166 198 218.75 859.375 2187.5 2609.38 62.0039 3.16806 2.2935 2.68019 9
29.5381 140.625 34.8834 406.25 abd_3.txt 30.8446 481.762 421.078 98.9213 3151 197 250 796.875 2265.62 2500 52.1924 3.36835 2.43314 3.18199 13
32.7797 156.25 0 0 abd_3.txt 318.586 34.3336 207.995 77.4548 3100 193 218.75 296.875 2031.25 2625 53.0091 63.8384 1.73505 3.19211 13
45.325 203.125 44.8181 421.875 abd_3.txt 34.728 89.4648 164.374 188.82 3116 194 328.125 2203.12 2796.88 4171.88 73.7887 3.6606 1.62076 0.543662 13
46.2215 203.125 32.557 281.25 abd_3.txt 235.478 35.4614 55.7235 81.1029 3219 201 296.875 359.375 2125 2718.75 68.7149 79.2797 6.44457 3.39376 14
44.7481 203.125 40.6158 406.25 abd_3.txt 213.208 36.3434 46.5987 70.4155 3250 203 343.75 375 2062.5 2703.12 70.7665 70.5619 7.42952 3.85179 14
19.74 62.5 43.0356 203.125 abd_3.txt 274.043 29.1729 39.3101 94.7027 3234 202 109.375 390.625 2046.88 2734.38 31.4956 75.0902 8.75867 2.8436 11
42.1613 218.75 45.3285 421.875 abd_3.txt 26.5885 43.7369 110.867 474.065 3156 197 375 2015.62 2765.62 3875 76.8916 6.88716 2.11058 0.410462 10
43.1234 203.125 40.4959 421.875 abd_3.txt 34.0141 808.939 143.55 165.903 3035 189 343.75 1562.5 1843.75 2937.5 59.0921 2.06517 2.3515 1.13476 13
33.0592 125 46.4342 203.125 abd_3.txt 20.0533 282.189 78.0003 70.0456 3037 190 234.375 328.125 1812.5 2843.75 126.236 38.8643 2.6583 1.93678 8
31.9382 125 47.2173 203.125 abd_3.txt 6.17497 263.929 72.2691 126.637 3080 192 203.125 796.875 1890.62 2875 199.205 2.8232 2.95997 1.25666 3
38.939 156.25 46.0664 234.375 abd_3.txt 12.3287 342.857 92.7671 193.41 3261 204 203.125 562.5 2031.25 2828.12 134.047 5.46997 2.63049 1.21957 5
19.3213 156.25 29.3157 421.875 abd_3.txt 54.1878 90.1277 783.203 190.791 3547 221 296.875 2093.75 2140.62 3203.12 11.3207 1.68883 1.62979 0.690276 26
7.1819 62.5 16.8809 421.875 abd_3.txt 73.1661 557.44 197.968 163.739 4181 261 281.25 1578.12 1937.5 2937.5 2.46113 0.507887 0.657512 0.665179 132
12.2217 671.875 14.4091 1921.88 abd_3.txt 534.704 232.092 78.2856 104.892 4181 261 781.25 1937.5 2921.88 4296.88 0.431954 0.466821 1.18111 1.58607 45
13.3768 156.25 13.3065 2000 abd_3.txt 90.8671 27.2407 84.1751 177.006 4176 261 609.375 2015.62 2953.12 4093.75 1.2029 2.27997 0.947253 0.818824 65
13.3867 250 15.1095 453.125 abd_3.txt 87.8061 26.2954 115.674 177.728 4066 254 531.25 2015.62 2937.5 3984.38 2.03978 2.98248 0.843697 0.733128 32
30.0787 218.75 29.7719 312.5 abd_3.txt 20.2582 152.468 120.296 186.22 3186 199 281.25 1109.38 2046.88 3031.25 28.6456 2.28565 1.71507 0.850848 8
31.076 171.875 45.3456 250 abd_3.txt 25.2996 72.0047 32.4758 112.307 3088 193 281.25 609.375 2062.5 2875 100.124 20.9249 5.70963 1.16291 10
26.6731 171.875 39.4505 250 abd_3.txt 44.1213 90.104 82.5858 216.247 3041 190 281.25 671.875 2062.5 3000 45.505 13.1527 2.52473 0.92142 23
38.252 203.125 45.118 484.375 abd_3.txt 22.3711 35.8594 48.6998 105.889 3102 194 265.625 687.5 2078.12 2781.25 109.49 35.7982 5.5691 1.77068 12
26.583 171.875 38.8944 250 abd_3.txt 39.7613 52.7816 53.1375 212.456 3071 192 281.25 734.375 2093.75 2859.38 43.287 16.8743 4.3813 1.09926 29
33.3584 171.875 45.022 250 abd_3.txt 28.8696 26.8825 24.0166 358.114 3331 208 265.625 718.75 2093.75 2656.25 89.2961 48.9032 15.944 2.01959 21
25.336 171.875 38.5149 703.125 abd_3.txt 47.4932 44.7719 26.1451 123.894 3180 198 281.25 750 2078.12 2875 33.179 18.4114 9.07942 1.65231 39
29.23 171.875 41.6484 687.5 abd_3.txt 55.1714 40.6279 22.7902 213.489 3328 208 265.625 703.125 2015.62 2671.88 45.1124 31.9156 16.8091 2.37488 33
26.5646 156.25 39.7348 234.375 abd_3.txt 89.9334 61.7354 27.8687 136.056 3314 207 234.375 687.5 1968.75 2765.62 29.1373 20.2599 11.7253 2.26797 57
30.1556 156.25 37.9545 234.375 abd_3.txt 65.0691 88.0978 42.4264 98.198 3403 212 250 703.125 1859.38 2656.25 44.4231 17.3427 9.96037 3.6418 50
28.9246 140.625 39.915 218.75 abd_3.txt 32.4475 68.2592 76.4644 182.956 3403 212 265.625 1546.88 2765.62 2921.88 59.6078 5.54225 5.84469 3.99672 13
26.6179 125 37.2034 203.125 abd_3.txt 31.8233 81.5346 110.12 82.5277 3450 215 265.625 1500 2703.12 2953.12 46.8368 3.98838 4.97602 5.05289 12
43.4037 171.875 39.3337 343.75 abd_3.txt 27.181 63.2644 65.8427 44.1436 3521 220 250 1531.25 2640.62 3000 69.8715 6.45092 7.27526 7.86383 11
35.6256 140.625 35.8323 312.5 abd_3.txt 26.9926 98.0929 154.186 82.9065 3357 210 281.25 1484.38 2609.38 3015.62 40.7973 2.90165 2.42563 3.22002 11
45.1433 140.625 45.9955 296.875 abd_3.txt 16.0658 93.5536 97.0056 36.9945 3448 215 265.625 1546.88 2625 3015.62 159.265 4.86648 5.01406 8.52357 6
32.4584 125 40.0706 281.25 abd_3.txt 14.637 170.936 301.46 162.746 3119 195 265.625 1484.38 2468.75 3093.75 77.5392 2.22463 1.24514 1.36933 6
36.0654 125 41.6066 265.625 abd_3.txt 10.2567 175.485 403.342 134.455 3115 194 234.375 1468.75 2390.62 3031.25 130.657 2.43255 1.17988 1.60295 4
36.6253 109.375 43.6245 250 abd_3.txt 12.7319 182.258 512.321 106.874 3110 194 218.75 1578.12 2203.12 3078.12 134.973 2.43956 1.18911 1.72762 5
31.0541 156.25 41.0753 234.375 abd_3.txt 18.313 285.931 223.58 114.556 3016 188 218.75 1031.25 1718.75 2953.12 72.5173 2.75512 1.67254 1.46989 7
38.193 93.75 47.9118 218.75 abd_3.txt 16.183 365.119 274.673 151.318 3036 189 203.125 1578.12 2203.12 3078.12 152.469 1.6961 1.54277 1.35976 7
39.2082 78.125 47.4745 218.75 abd_3.txt 17.9179 267.978 308.131 202.274 3037 190 203.125 1578.12 2437.5 3062.5 165.265 1.72688 1.37512 1.23841 7
42.9159 93.75 47.9696 218.75 abd_3.txt 20.6553 243.952 289.006 213.315 3077 192 218.75 1718.75 2375 3078.12 185.024 2.03317 1.67462 1.18458 8
39.6549 93.75 41.5198 234.375 abd_3.txt 29.3201 200.685 202.154 250.507 2951 184 203.125 1593.75 2515.62 3593.75 88.8248 2.03666 1.27187 0.678298 12
42.5518 93.75 42.5594 265.625 abd_3.txt 28.1984 285.047 147.409 165.853 2978 186 171.875 687.5 1953.12 2843.75 89.7488 4.93902 1.92758 1.18653 11
32.511 46.875 43.29 250 abd_3.txt 22.231 208.774 117.322 129.608 3116 194 171.875 765.625 1921.88 2781.25 107.637 4.99413 2.57124 1.53124 9
34.4745 46.875 36.723 281.25 abd_3.txt 64.3278 224.436 89.9893 98.0037 3351 209 140.625 781.25 1921.88 2812.5 45.6279 5.20155 3.88477 2.18912 20
29.8727 0 38.8486 250 abd_3.txt 28.3156 192.092 94.7164 92.9636 3470 217 234.375 968.75 2000 2796.88 47.6438 3.7119 3.73886 2.52437 11
32.5096 0 36.8448 234.375 abd_3.txt 67.9844 260.318 109.196 109.286 3428 214 234.375 1468.75 2093.75 3000 31.0895 2.76111 3.80115 1.65029 28
35.3563 0 36.0338 218.75 abd_3.txt 79.9736 221.302 101.511 165.873 3435 214 171.875 875 2000 2843.75 25.5081 4.07609 3.52303 1.57953 25
41.4266 0 39.4021 218.75 abd_3.txt 80.4644 132.743 77.1489 119.657 3524 220 140.625 765.625 1937.5 2781.25 39.6257 8.25701 4.2993 1.78614 22
40.6866 0 40.231 234.375 abd_3.txt 76.5689 103.309 60.5779 151.806 3352 209 140.625 750 1968.75 2937.5 44.609 10.1935 4.36587 1.1627 20
0 0 39.1197 218.75 abd_3.txt 99.3635 206.844 177.977 163.51 3547 221 109.375 890.625 1953.12 2843.75 44.6477 6.3864 2.52286 1.42087 18
38.832 0 37.7877 203.125 abd_3.txt 50.5487 136.368 141.733 138.69 3618 226 140.625 1109.38 2046.88 2875 36.438 4.27533 2.6696 1.64363 18
35.4643 0 38.7961 218.75 abd_3.txt 33.5566 198.017 88.9769 117.176 3469 217 187.5 953.125 1968.75 2781.25 45.1801 3.32436 3.43919 1.67441 14
27.1885 140.625 37.1076 218.75 abd_3.txt 26.48 173.517 155.902 114.296 3366 210 218.75 1078.12 1906.25 2671.88 41.34 3.28556 2.33047 1.7002 11
29.4713 0 31.7071 218.75 abd_3.txt 88.5724 393.111 170.997 270.618 3403 212 203.125 1000 1921.88 2718.75 20.6755 2.96654 2.71445 1.1698 28
25.9647 93.75 31.2344 250 abd_3.txt 67.31 155.807 115.105 234.317 3436 214 203.125 953.125 1937.5 2734.38 19.3403 3.98899 2.6391 0.997612 27
31.4811 203.125 29.6728 312.5 abd_3.txt 61.1647 197.404 210.024 319.448 3649 228 250 1140.62 2187.5 2937.5 20.2155 3.24748 1.88776 1.07886 29
29.2394 0 30.2575 281.25 abd_3.txt 130.019 646.274 253.465 208.093 3679 230 171.875 906.25 1500 2500 18.1666 3.89636 2.88184 1.83012 28
28.9966 187.5 26.8413 687.5 abd_3.txt 152.584 163.396 271.458 288.48 3580 223 484.375 1687.5 2546.88 3250 7.93201 2.61772 1.42795 0.894823 30
23.6386 0 24.8519 281.25 abd_3.txt 95.6873 162.535 103.62 124.242 3454 216 156.25 1125 2093.75 3078.12 11.7861 2.54113 2.24997 1.19536 24
29.2436 0 24.9064 281.25 abd_3.txt 82.378 111.338 113.196 141.188 3612 225 109.375 1109.38 2046.88 3046.88 16.0906 3.31529 2.03976 1.13273 17
30.2309 46.875 21.9288 1156.25 abd_3.txt 86.4555 180.466 214.577 713.555 3743 234 1125 2078.12 2937.5 4140.62 4.66268 1.62703 0.988926 1.0281 10
34.8224 78.125 20.4422 1468.75 abd_3.txt 131.058 161.296 156.222 114.321 3844 240 1234.38 2125 3031.25 4203.12 3.30773 1.89728 1.18365 1.12687 10
36.8486 46.875 14.7789 1609.38 abd_3.txt 187.213 171.358 259.532 256.168 3674 229 1156.25 2031.25 2828.12 3734.38 2.63142 2.14752 1.16025 0.756171 4
39.1784 31.25 16.9324 1484.38 abd_3.txt 195.172 143.298 171.279 182.519 3886 243 1062.5 1843.75 2671.88 3765.62 2.99765 2.62496 1.33648 0.836244 5
26.5421 0 29.8581 250 abd_3.txt 55.4065 185.029 243.878 162.517 3736 233 203.125 1328.12 1812.5 2765.62 18.8605 3.21931 2.276 1.26905 24
0 0 31.0605 62.5 abd_3.txt 95.8993 247.524 310.538 329.73 3622 226 46.875 1453.12 2000 2640.62 26.8515 2.99232 2.41501 1.28775 14
33.2842 46.875 16.7277 1796.88 abd_3.txt 157.233 98.568 241.109 157.188 3720 232 968.75 1984.38 2703.12 3781.25 3.54906 3.262 1.14557 0.916791 7
31.7796 0 15.2818 1562.5 abd_3.txt 160.332 136.944 199.515 205.458 3697 231 1093.75 1984.38 2843.75 3937.5 3.09837 2.38306 1.1821 0.857727 10
30.4672 46.875 21.057 906.25 abd_3.txt 217.727 154.207 199.676 165.365 3425 214 828.125 1859.38 2828.12 3921.88 3.79942 2.0083 1.009 0.877924 12
37.7883 15.625 41.7141 234.375 abd_3.txt 24.5824 166.266 101.188 218.154 3573 223 125 906.25 2000 2812.5 86.7867 3.59364 2.61969 1.01128 10
36.5657 15.625 43.9718 93.75 abd_3.txt 22.3584 172.172 143.095 303.096 3200 200 93.75 1062.5 2171.88 3140.62 116.75 2.96656 1.8045 0.797154 11
0 0 46.3137 62.5 abd_3.txt 30.98 190.811 198.718 404.352 3429 214 31.25 1250 2250 2265.62 144.568 2.65815 1.96013 1.93628 6
41.3493 46.875 18.8589 859.375 abd_3.txt 290.872 123.453 181.665 180.265 3649 228 640.625 1750 2531.25 3656.25 4.27814 3.34702 1.53447 0.850168 2
34.5355 0 19.684 921.875 abd_3.txt 232.051 444.087 220.701 215.594 3337 208 640.625 1640.62 2031.25 3328.12 4.23768 1.93327 1.8003 0.909879 4
36.1574 0 28.4001 328.125 abd_3.txt 291.674 165.894 121.161 151.584 3652 228 234.375 1328.12 2109.38 3156.25 12.5606 3.29635 2.53002 1.04464 10
30.0809 15.625 18.6232 1140.62 abd_3.txt 271.173 222.063 420.311 161.161 3601 225 1156.25 2109.38 2187.5 3906.25 3.10127 2.3926 2.20367 1.02108 10
23.2426 0 24.8034 218.75 abd_3.txt 93.008 194.082 193.472 238.25 3711 232 218.75 1171.88 2046.88 2656.25 9.51201 2.55009 2.06812 1.25824 31
34.806 0 19.1945 1734.38 abd_3.txt 174.603 221.522 168.857 257.642 3433 214 1484.38 2171.88 3203.12 4515.62 2.80349 1.70818 1.02517 0.70243 16
23.7072 109.375 30.6462 187.5 abd_3.txt 42.4965 162.161 243.404 254.05 3045 190 218.75 1156.25 2093.75 2937.5 22.3384 2.70948 1.33856 0.968497 18
37.3513 156.25 32.5147 234.375 abd_3.txt 22.8458 229.291 329.442 231.192 2958 185 203.125 1078.12 1906.25 2718.75 56.0226 2.65268 1.29553 1.03406 9
43.0208 140.625 42.7171 296.875 abd_3.txt 18.2641 271.302 245.725 323.401 2882 180 218.75 1359.38 2390.62 3343.75 102.181 1.86452 1.13775 0.741299 7
37.5169 125 40.5898 296.875 abd_3.txt 24.9477 223.285 206.265 294.441 2913 182 218.75 1453.12 2500 3515.62 72.8242 1.80031 1.19356 0.739121 10
30.5652 62.5 44.5252 140.625 abd_3.txt 28.6853 271.378 279.543 288.587 2864 179 187.5 1453.12 2359.38 3359.38 91.4324 1.77603 1.0748 0.743522 12
49.4687 125 50.4639 265.625 abd_3.txt 19.1014 201.627 244.499 311.948 2800 175 203.125 1515.62 2515.62 3453.12 193 1.66989 0.984758 0.734477 8
36.6204 62.5 51.9815 265.625 abd_3.txt 20.8688 238.22 267.927 351.99 2819 176 187.5 1421.88 2546.88 3250 228.432 1.81435 1.01181 0.73308 7
27.8539 62.5 39.5225 265.625 abd_3.txt 20.4606 314.586 439.59 353.152 2912 182 171.875 1171.88 2031.25 2781.25 84.1955 2.18175 1.22663 0.959163 8
43.151 125 40.6967 265.625 abd_3.txt 21.9021 294.868 321.153 385.426 2894 181 187.5 1375 2437.5 3406.25 85.3458 1.85066 1.0519 0.770629 8
42.3025 125 40.7209 265.625 abd_3.txt 20.7997 249.922 267.37 299.419 2891 180 187.5 1406.25 2421.88 3359.38 92.1371 1.80898 1.06851 0.785176 8
42.6661 125 42.1994 265.625 abd_3.txt 18.4222 238.538 251.582 274.165 2884 180 203.125 1406.25 2390.62 3328.12 104.803 1.86434 1.09013 0.778844 8
28.7045 125 28.4348 296.875 abd_3.txt 71.7896 188.739 223.362 329.335 3068 191 250 1140.62 2218.75 3281.25 15.1248 2.87393 1.38546 0.800771 31
31.8083 531.25 31.1228 718.75 abd_3.txt 53.2363 113.83 74.6856 88.2393 3124 195 593.75 1046.88 2296.88 3328.12 28.6052 7.87862 2.28376 1.31112 36
30.8484 531.25 32.9126 812.5 abd_3.txt 31.2209 73.4311 90.6596 87.9358 3238 202 671.875 1218.75 2312.5 3281.25 34.6742 8.72591 2.23838 1.40341 13
