Bandwidth_F1	Centroid	Std Dev	F1_Freq	F2_Freq	F1_Amp	F2_Amp	nPeaks	P0_Amp	P0_Freq	P1_Amp	P1_Fre	Filename	Vowel	Directionality	Context
20.2105	3555	222	718.75	1421.88	35.9144	11.9632	8	25.3862	171.875	31.1784	734.375	abd_39.txt.nfeats	ee	VN	m
17.415	3470	217	734.375	1453.12	35.6953	13.9734	10	23.5707	375	34.3732	750	abd_39.txt.nfeats	ee	VN	m
16.0851	3381	211	750	1453.12	51.5791	16.2435	7	27.8274	187.5	35.9297	781.25	abd_39.txt.nfeats	ee	VN	m
21.9052	3355	209	765.625	1515.62	37.538	7.75524	9	27.5667	609.375	36.7396	796.875	abd_39.txt.nfeats	ee	VN	m
414.21	3286	205	234.375	765.625	6.13353	25.9576	17	13.3488	140.625	31.5673	625	abd_39.txt.nfeats	ee	VN	m
108.154	3256	203	578.125	796.875	22.4792	24.8025	48	29.2675	421.875	33.6037	656.25	abd_39.txt.nfeats	ee	VN	m
113.815	3337	208	578.125	734.375	28.681	31.4751	39	32.6148	203.125	34.4213	656.25	abd_39.txt.nfeats	ee	VN	m
108.074	3373	210	515.625	750	20.6169	24.8405	41	30.5707	203.125	35.4493	625	abd_39.txt.nfeats	ee	VN	m
175.617	3717	232	453.125	671.875	14.9246	25.0486	20	30.6928	203.125	34.316	640.625	abd_39.txt.nfeats	ee	VN	m
223.157	3700	231	343.75	671.875	8.43086	22.7421	15	25.9155	250	27.4483	609.375	abd_39.txt.nfeats	ee	VN	m
32.2908	3684	230	671.875	1562.5	19.8305	1.9518	14	24.1676	640.625	30.5326	718.75	abd_39.txt.nfeats	ee	VN	m
61.3062	3956	247	625	1453.12	13.2175	3.3784	75	19.7766	546.875	27.6011	625	abd_39.txt.nfeats	ee	VN	m
296.847	3251	203	171.875	437.5	21.0022	49.2227	13	20.0387	93.75	38.3784	343.75	abd_39.txt.nfeats	ee	NV	m
239.016	3338	208	265.625	453.125	25.7704	56.2469	12	34.4039	171.875	36.4876	328.125	abd_39.txt.nfeats	ee	NV	m
136.063	3588	224	281.25	468.75	38.2285	77.134	11	36.7967	156.25	38.48	468.75	abd_39.txt.nfeats	ee	NV	m
195.729	3452	215	296.875	468.75	27.6777	66.2006	10	35.6812	156.25	36.6954	468.75	abd_39.txt.nfeats	ee	NV	m
196.615	3427	214	312.5	468.75	25.4386	57.0799	11	31.5103	156.25	32.6533	343.75	abd_39.txt.nfeats	ee	NV	m
167.393	3322	207	390.625	468.75	31.1609	39.6805	15	31.651	156.25	33.7351	484.375	abd_39.txt.nfeats	ee	NV	m
159.233	3371	210	406.25	453.125	42.9462	46.8323	16	32.7249	156.25	37.459	343.75	abd_39.txt.nfeats	ee	NV	m
47.4529	3252	203	390.625	531.25	34.2306	17.6256	20	30.4024	156.25	36.597	343.75	abd_39.txt.nfeats	ee	NV	m
41.4571	3368	210	312.5	546.875	56.5168	17.0046	18	36.7036	156.25	39.3893	343.75	abd_39.txt.nfeats	ee	NV	m
24.4479	3415	213	218.75	734.375	100.53	7.43938	9	29.5511	109.375	40.2868	328.125	abd_39.txt.nfeats	ee	NV	m
26.7494	3865	241	328.125	1140.62	109.295	9.23945	10	42.1659	171.875	41.0284	359.375	abd_39.txt.nfeats	A	VN	m
16.7792	3446	215	312.5	1125	100.382	9.23189	6	39.5595	171.875	42.4633	328.125	abd_39.txt.nfeats	A	VN	m
95.0763	3857	241	265.625	859.375	49.4749	6.47075	34	39.2705	140.625	36.4871	468.75	abd_39.txt.nfeats	A	VN	m
22.0469	3177	198	171.875	1265.62	92.2282	2.84711	8	31.5389	93.75	41.6711	171.875	abd_39.txt.nfeats	A	VN	m
15.0622	3274	204	171.875	1156.25	165.556	5.72779	6	34.8538	93.75	48.8123	171.875	abd_39.txt.nfeats	A	VN	m
26.8978	3107	194	203.125	1093.75	42.3815	3.39938	11	24.3771	109.375	36.371	187.5	abd_39.txt.nfeats	A	VN	m
60.0898	3621	226	265.625	1140.62	29.3439	3.66736	30	38.6173	171.875	34.573	343.75	abd_39.txt.nfeats	A	VN	m
52.1456	3959	247	265.625	1281.25	18.2132	2.11522	23	22.5594	0	29.2996	187.5	abd_39.txt.nfeats	A	VN	m
45.6091	4358	272	265.625	1218.75	11.7711	7.39536	152	23.1897	140.625	23.7903	312.5	abd_39.txt.nfeats	A	VN	m
29.5002	3294	206	296.875	1156.25	24.8804	2.39384	12	25.7515	203.125	27.3644	375	abd_39.txt.nfeats	A	VN	m
14.3845	3325	208	328.125	1187.5	127.227	4.12223	6	44.093	203.125	43.2919	421.875	abd_39.txt.nfeats	A	VN	m
461.834	3047	190	125	375	13.4776	24.9125	19	19.2091	125	31.8665	203.125	abd_42.txt.nfeats	A	VN	m
19.8363	3220	201	406.25	1859.38	73.7991	6.20325	8	38.8831	203.125	40.7897	437.5	abd_42.txt.nfeats	A	VN	m
20.679	3267	204	406.25	750	47.2076	5.22164	9	34.7796	203.125	37.8051	437.5	abd_42.txt.nfeats	A	VN	m
19.431	3484	217	406.25	531.25	82.7791	23.0016	8	35.7059	203.125	0	0	abd_42.txt.nfeats	A	VN	m
15.6502	3436	214	421.875	718.75	57.0716	5.4351	7	30.1787	218.75	39.2233	437.5	abd_42.txt.nfeats	A	VN	m
11.9149	3674	229	421.875	765.625	77.0959	5.5902	4	31.8444	218.75	41.9087	437.5	abd_42.txt.nfeats	A	VN	m
11.5549	3638	227	421.875	718.75	69.5768	5.01782	5	29.1297	218.75	40.9365	437.5	abd_42.txt.nfeats	A	VN	m
9.02382	3649	228	421.875	875	74.3785	2.8646	4	29.2324	218.75	39.0171	437.5	abd_42.txt.nfeats	A	VN	m
12.0581	3661	228	421.875	2078.12	70.6753	5.16574	5	32.5504	218.75	39.852	437.5	abd_42.txt.nfeats	A	VN	m
46.0556	3832	239	296.875	1953.12	29.565	12.7137	19	40.3148	203.125	32.503	437.5	abd_42.txt.nfeats	A	NV	m
50.3958	3675	229	296.875	2015.62	21.9447	9.08373	21	36.3691	203.125	34.13	437.5	abd_42.txt.nfeats	A	NV	m
46.8696	3781	236	390.625	1468.75	29.1518	2.45884	18	34.0012	203.125	38.4616	437.5	abd_42.txt.nfeats	A	NV	m
55.9354	4574	286	203.125	1156.25	8.64759	1.69321	55	20.5683	0	23.6075	437.5	abd_42.txt.nfeats	A	NV	m
33.2349	3315	207	281.25	1062.5	19.9413	2.06866	14	25.2357	218.75	26.3994	296.875	abd_42.txt.nfeats	A	NV	m
33.7878	3670	229	296.875	875	39.9257	3.86996	13	29.3121	156.25	35.33	234.375	abd_42.txt.nfeats	A	NV	m
25.2338	3513	219	343.75	1015.62	29.7331	2.01257	11	31.0612	187.5	33.6364	406.25	abd_42.txt.nfeats	A	NV	m
32.7324	3875	242	703.125	1484.38	15.5938	4.30771	30	18.1676	0	26.5249	703.125	abd_43.txt.nfeats	oh	NV	m
61.8282	3672	229	703.125	1593.75	7.36981	2.78453	39	15.9425	156.25	24.5301	703.125	abd_43.txt.nfeats	oh	NV	m
12.5168	3633	227	421.875	1125	130.999	2.15353	5	37.2628	171.875	44.4234	468.75	abd_43.txt.nfeats	oh	NV	m
15.7674	3196	199	421.875	1437.5	63.8067	1.25297	6	29.7498	171.875	40.7625	484.375	abd_43.txt.nfeats	oh	NV	m
40.1511	3332	208	375	718.75	29.3335	5.14988	17	32.4309	171.875	34.6393	531.25	abd_43.txt.nfeats	oh	NV	m
62.4061	3236	202	390.625	453.125	42.4347	35.0416	23	38.3582	171.875	38.6452	343.75	abd_43.txt.nfeats	oh	NV	m
296.847	3251	203	171.875	437.5	21.0022	49.2227	13	20.0387	93.75	38.3784	343.75	abd_43.txt.nfeats	oh	NV	m
239.016	3338	208	265.625	453.125	25.7704	56.2469	12	34.4039	171.875	36.4876	328.125	abd_43.txt.nfeats	oh	NV	m
7.01131	3562	222	406.25	640.625	88.7498	4.73363	3	31.1317	203.125	39.4056	437.5	abd_44.txt.nfeats	A	VN	m
10.8409	3600	225	406.25	718.75	66.361	4.20726	4	30.5467	218.75	37.5329	437.5	abd_44.txt.nfeats	A	VN	m
15.082	3767	235	390.625	625	48.8246	5.34622	6	33.3207	203.125	36.9488	421.875	abd_44.txt.nfeats	A	VN	m
408.775	3795	237	375	390.625	47.242	54.2583	6	34.6885	203.125	38.0179	390.625	abd_44.txt.nfeats	A	VN	m
14.7381	3654	228	390.625	468.75	51.7235	15.8826	6	32.35	187.5	0	0	abd_44.txt.nfeats	A	VN	m
288.278	3599	225	328.125	375	53.738	83.6629	7	35.6454	187.5	0	0	abd_44.txt.nfeats	A	VN	m
26.4413	3209	200	343.75	656.25	40.2413	5.07031	11	35.7434	187.5	37.1487	390.625	abd_44.txt.nfeats	A	VN	m
40.3451	3138	196	234.375	750	40.8287	4.61282	16	26.4062	125	34.4694	203.125	abd_44.txt.nfeats	A	VN	m
24.8562	3251	203	218.75	750	64.2922	3.94645	10	27.7883	109.375	41.7784	187.5	abd_44.txt.nfeats	A	VN	m
22.156	3166	198	218.75	859.375	62.0039	3.16806	9	27.8884	125	36.8414	203.125	abd_44.txt.nfeats	A	VN	m
32.5472	3284	205	250	1468.75	43.6013	2.76098	13	27.0623	125	35.2231	375	abd_44.txt.nfeats	A	VN	m
34.6562	3324	207	250	1546.88	53.8109	3.93099	13	29.2595	125	38.4789	375	abd_44.txt.nfeats	A	VN	m
35.8974	3526	220	250	578.125	56.9665	8.46255	14	27.8477	125	39.2926	203.125	abd_44.txt.nfeats	A	VN	m
53.3137	3659	228	296.875	484.375	49.0719	19.3645	22	41.4971	187.5	39.7953	390.625	abd_44.txt.nfeats	A	VN	m
68.8866	3588	224	343.75	453.125	32.6589	21.7291	36	38.9269	187.5	0	0	abd_44.txt.nfeats	A	VN	m
88.6307	3498	218	390.625	1656.25	23.5325	11.4468	65	38.2352	187.5	34.5855	609.375	abd_44.txt.nfeats	A	VN	m
106.884	3463	216	359.375	546.875	26.9128	17.5233	75	38.9834	187.5	31.3769	421.875	abd_44.txt.nfeats	A	VN	m
112.077	3399	212	359.375	703.125	21.6334	10.7529	51	37.6826	203.125	30.3925	421.875	abd_44.txt.nfeats	A	VN	m
104.95	3676	229	218.75	1500	12.564	2.83023	32	26.2781	0	27.8449	312.5	abd_46.txt.nfeats	A	VN	m
75.9672	3784	236	78.125	1140.62	28.6277	3.57935	14	0	0	35.4522	62.5	abd_46.txt.nfeats	A	VN	m
183.495	3655	228	1203.12	2093.75	2.81386	3.31108	8	34.256	46.875	17.0614	1859.38	abd_46.txt.nfeats	A	VN	m
173.217	3955	247	625	1593.75	4.68674	2.42722	8	30.0166	62.5	19.4717	718.75	abd_46.txt.nfeats	A	VN	m
202.033	3647	228	687.5	1937.5	4.84868	2.82794	23	29.3023	93.75	20.504	750	abd_46.txt.nfeats	A	VN	m
280.475	3776	236	1109.38	2000	2.8988	3.57919	9	33.3671	46.875	20.7324	1890.62	abd_46.txt.nfeats	A	VN	m
155.097	3527	220	671.875	1671.88	5.11389	2.00727	6	31.0374	0	20.4455	765.625	abd_46.txt.nfeats	A	VN	m
39.0822	3746	234	859.375	1203.12	40.5809	9.86147	20	34.6486	828.125	36.802	921.875	abd_46.txt.nfeats	A	VN	m
54.3469	3792	237	859.375	1250	21.9248	17.1907	20	25.4859	812.5	30.8402	1000	abd_46.txt.nfeats	A	VN	m
74.4296	3326	208	890.625	1296.88	9.02021	9.13495	26	17.0753	796.875	26.6928	1218.75	abd_46.txt.nfeats	A	VN	m
31.7214	3268	204	828.125	1234.38	33.8368	24.2718	19	30.7078	750	35.0646	906.25	abd_46.txt.nfeats	A	VN	m
132.353	3079	192	609.375	1296.88	12.0734	4.26097	52	29.4686	93.75	28.64	750	abd_46.txt.nfeats	A	NV	m
65.0072	2949	184	93.75	906.25	39.8348	9.42737	14	29.221	46.875	37.2072	125	abd_46.txt.nfeats	A	NV	m
63.0546	3499	218	781.25	1187.5	28.4811	24.7264	23	34.7024	156.25	35.4426	984.375	abd_46.txt.nfeats	A	NV	m
34.7546	3287	205	703.125	1171.88	41.622	31.2159	15	27.9331	281.25	36.8869	671.875	abd_46.txt.nfeats	A	NV	m
26.204	3280	205	703.125	1203.12	52.4905	32.3629	15	31.7285	281.25	36.6344	703.125	abd_46.txt.nfeats	A	NV	m
42.2058	3267	204	718.75	1250	21.3527	14.7273	26	24.0007	281.25	30.3321	703.125	abd_46.txt.nfeats	A	NV	m
38.449	3215	201	812.5	1250	22.9572	25.9791	11	30.3716	46.875	34.8313	1250	abd_46.txt.nfeats	A	NV	m
70.6937	3245	203	828.125	1265.62	12.0818	20.0174	14	26.3697	62.5	29.8107	1234.38	abd_46.txt.nfeats	A	NV	m
250.528	5024	314	468.75	2156.25	1.19064	1.71309	22	11.2988	328.125	14.6343	2062.5	abd_47.txt.nfeats	A	VN	m
128.025	4887	305	437.5	1937.5	0.901592	1.20871	57	6.85089	156.25	12.1439	1515.62	abd_47.txt.nfeats	A	VN	m
77.7514	4807	300	281.25	1843.75	1.62751	0.914237	128	5.75915	0	13.3748	1078.12	abd_47.txt.nfeats	A	VN	m
96.9052	4869	304	281.25	1765.62	1.78956	1.06327	117	10.9917	171.875	12.079	750	abd_47.txt.nfeats	A	VN	m
98.8952	5023	314	343.75	1562.5	2.68431	1.30261	153	13.5483	171.875	14.8959	546.875	abd_47.txt.nfeats	A	VN	m
31.5224	3367	210	218.75	1171.88	26.1822	1.8051	13	25.2652	125	30.4145	203.125	abd_47.txt.nfeats	A	VN	m
42.9341	3190	199	265.625	515.625	66.8161	15.9625	18	31.5756	140.625	43.1391	218.75	abd_47.txt.nfeats	A	VN	m
293.781	2968	185	281.25	312.5	66.8797	64.6239	18	41.1634	187.5	0	0	abd_47.txt.nfeats	A	VN	m
45.0232	3050	190	296.875	1328.12	73.8695	4.26821	18	45.0913	203.125	45.6651	406.25	abd_47.txt.nfeats	A	VN	m
44.2672	3102	194	281.25	296.875	89.4313	86.3275	17	32.3894	125	0	0	abd_47.txt.nfeats	A	VN	m
46.8772	3108	194	312.5	1281.25	88.4119	8.53626	18	46.7248	203.125	42.2392	421.875	abd_47.txt.nfeats	A	VN	m
17.6815	3242	202	218.75	1343.75	99.2673	3.25491	7	30.9049	125	44.5359	203.125	abd_47.txt.nfeats	A	NV	m
23.1638	3427	214	250	1718.75	80.0606	4.58371	9	30.4513	140.625	40.5363	218.75	abd_47.txt.nfeats	A	NV	m
23.1503	3681	230	265.625	2031.25	65.5289	9.56502	9	38.3419	187.5	40.1826	406.25	abd_47.txt.nfeats	A	NV	m
25.8288	3765	235	296.875	2171.88	53.1375	15.3745	10	43.7327	203.125	43.4081	421.875	abd_47.txt.nfeats	A	NV	m
25.0915	3809	238	296.875	1828.12	49.0063	1.35404	10	42.7043	203.125	44.7261	421.875	abd_47.txt.nfeats	A	NV	m
29.6945	3539	221	281.25	437.5	33.908	9.23161	12	37.9487	218.75	29.131	406.25	abd_47.txt.nfeats	A	NV	m
33.1561	3587	224	281.25	593.75	31.75	4.61533	13	25.4121	156.25	35.5426	437.5	abd_47.txt.nfeats	A	NV	m
32.9002	3525	220	312.5	2203.12	29.1693	6.06288	13	24.953	156.25	35.4488	437.5	abd_47.txt.nfeats	A	NV	m
9.08039	3382	211	187.5	968.75	106.046	1.80649	3	29.9839	125	41.2836	203.125	abd_47.txt.nfeats	A	VN	m
8.21925	3500	218	218.75	1109.38	76.5648	1.79312	3	30.2205	171.875	33.4848	250	abd_47.txt.nfeats	A	VN	m
13.3606	3425	214	218.75	1187.5	47.6486	1.34285	5	21.9805	0	36.1072	218.75	abd_47.txt.nfeats	A	VN	m
32.4699	3693	231	250	1875	19.5327	1.75597	14	18.5156	140.625	31.3499	218.75	abd_47.txt.nfeats	A	VN	m
88.4757	4109	256	312.5	1359.38	6.55978	1.7053	108	12.7793	156.25	23.5416	234.375	abd_47.txt.nfeats	A	VN	m
201.523	4192	262	281.25	343.75	5.24221	4.79024	150	16.6891	140.625	21.5007	218.75	abd_47.txt.nfeats	A	VN	m
34.6608	3582	224	343.75	921.875	28.2058	4.83131	14	30.7508	218.75	28.623	468.75	abd_47.txt.nfeats	A	VN	m
16.9415	3342	209	437.5	2000	39.7869	9.01281	8	32.4577	218.75	36.2632	453.125	abd_47.txt.nfeats	A	VN	m
11.2164	3559	222	437.5	1968.75	73.2645	11.3929	5	32.5706	218.75	40.3399	453.125	abd_47.txt.nfeats	A	VN	m
5.75127	3494	218	437.5	1968.75	119.085	9.35981	2	27.6338	218.75	41.7897	453.125	abd_47.txt.nfeats	A	VN	m
66.4939	3815	238	218.75	859.375	8.70945	1.51745	43	16.8846	109.375	24.737	187.5	abd_47.txt.nfeats	A	NV	m
155.678	4021	251	468.75	2015.62	1.25254	0.769681	65	19.5555	62.5	15.3173	484.375	abd_47.txt.nfeats	A	NV	m
201.322	4204	262	750	2093.75	0.419341	1.10059	13	13.045	500	18.3674	1796.88	abd_47.txt.nfeats	A	NV	m
131.983	4293	268	390.625	2109.38	1.00603	0.951432	128	5.05439	281.25	18.6652	1890.62	abd_47.txt.nfeats	A	NV	m
84.7489	4378	273	375	1578.12	1.17746	0.321105	47	6.41862	265.625	14.039	437.5	abd_47.txt.nfeats	A	NV	m
118.281	4092	255	390.625	1921.88	0.687347	0.538251	42	8.70683	312.5	20.5416	1906.25	abd_47.txt.nfeats	A	NV	m
24.4479	3415	213	218.75	734.375	100.53	7.43938	9	29.5511	109.375	40.2868	328.125	abd_49.txt.nfeats	A	VN	m
55.4688	3162	197	281.25	1562.5	25.9529	3.48682	24	37.4128	156.25	32.919	343.75	abd_49.txt.nfeats	A	VN	m
36.1589	3148	196	312.5	1421.88	48.0514	8.91381	14	39.1973	156.25	36.5399	359.375	abd_49.txt.nfeats	A	VN	m
42.0403	3151	197	312.5	1359.38	47.2732	6.7058	17	39.3189	171.875	39.4855	343.75	abd_49.txt.nfeats	A	VN	m
38.1949	3117	195	265.625	1000	48.9684	4.75371	15	41.8328	171.875	36.8473	343.75	abd_49.txt.nfeats	A	VN	m
23.0086	3242	202	218.75	1187.5	93.063	3.56555	9	33.3712	125	43.0063	359.375	abd_49.txt.nfeats	A	VN	m
25.0088	3155	197	218.75	937.5	50.6443	3.94803	9	29.2217	140.625	32.6847	375	abd_49.txt.nfeats	A	VN	m
24.2052	3255	203	218.75	921.875	81.4907	7.23862	10	33.1874	125	41.7968	359.375	abd_49.txt.nfeats	A	VN	m
31.2757	3304	206	234.375	937.5	47.991	5.31248	12	27.6186	125	37.5277	359.375	abd_49.txt.nfeats	A	VN	m
36.3897	3303	206	218.75	828.125	46.0014	5.93951	15	28.3732	125	39.0104	203.125	abd_49.txt.nfeats	A	VN	m
30.7006	3405	213	218.75	859.375	49.743	5.5356	12	28.9039	125	39.1865	203.125	abd_49.txt.nfeats	A	VN	m
47.0416	3274	204	234.375	828.125	35.9436	6.42302	20	26.4018	125	38.0841	203.125	abd_49.txt.nfeats	A	VN	m
54.3373	3276	204	265.625	796.875	41.8779	12.4495	25	26.2725	125	38.4891	390.625	abd_49.txt.nfeats	A	VN	m
79.2697	3135	196	281.25	796.875	20.5909	12.6405	70	20.4278	125	35.984	390.625	abd_49.txt.nfeats	A	VN	m
66.2923	3222	201	281.25	812.5	22.9819	26.5877	13	22.0574	125	35.1075	390.625	abd_49.txt.nfeats	A	VN	m
86.8747	3222	201	296.875	843.75	15.6668	14.0088	37	20.0441	140.625	33.001	406.25	abd_49.txt.nfeats	A	VN	m
58.116	3326	208	343.75	1000	21.9251	11.8986	52	34.2092	203.125	33.7	609.375	abd_49.txt.nfeats	A	VN	m
10.8269	3013	188	187.5	1046.88	94.5259	2.76769	5	28.1599	125	37.9011	203.125	abd_49.txt.nfeats	A	NV	m
5.98542	3015	188	187.5	1343.75	186.055	3.15118	3	31.8441	109.375	46.975	187.5	abd_49.txt.nfeats	A	NV	m
12.2755	3111	194	187.5	1187.5	72.0206	2.27888	5	27.3987	125	36.0359	203.125	abd_49.txt.nfeats	A	NV	m
8.11727	3201	200	187.5	1343.75	104.571	1.736	3	26.7128	109.375	41.2746	187.5	abd_49.txt.nfeats	A	NV	m
8.5844	3023	189	187.5	1093.75	125.439	2.31321	3	29.0615	109.375	44.2319	187.5	abd_49.txt.nfeats	A	NV	m
31.7414	3038	190	218.75	1156.25	30.6152	3.00661	13	22.9583	125	33.3149	203.125	abd_49.txt.nfeats	A	NV	m
461.834	3047	190	125	375	13.4776	24.9125	19	19.2091	125	31.8665	203.125	abd_49.txt.nfeats	A	NV	m
314.331	3810	238	406.25	1578.12	7.0316	2.51064	16	30.6654	0	21.343	765.625	abd_4.txt.nfeats	A	VN	m
227.416	3605	225	1296.88	1687.5	3.5822	2.82335	13	38.0192	0	16.3154	1406.25	abd_4.txt.nfeats	A	VN	m
205.776	3769	235	468.75	1468.75	5.74007	4.02832	11	32.0548	0	18.44	609.375	abd_4.txt.nfeats	A	VN	m
160.457	3628	226	546.875	1484.38	4.53127	3.42518	6	29.1182	62.5	18.4371	609.375	abd_4.txt.nfeats	A	VN	m
228.501	3752	234	578.125	1406.25	3.5413	3.34777	3	35.606	62.5	16.374	1218.75	abd_4.txt.nfeats	A	VN	m
360.07	3582	224	93.75	1312.5	18.8738	3.87101	6	0	0	32.5212	78.125	abd_4.txt.nfeats	A	VN	m
81.2322	3699	231	171.875	1218.75	12.3486	2.91923	25	24.4358	109.375	25.1044	234.375	abd_4.txt.nfeats	A	VN	m
174.595	3933	245	31.25	890.625	13.9562	3.07268	60	23.3837	15.625	24.5352	578.125	abd_4.txt.nfeats	A	VN	m
267.951	2957	185	1078.12	2000	2.18345	1.66769	5	37.5654	15.625	17.0948	1000	abd_4.txt.nfeats	A	VN	m
197.865	3624	226	1625	2546.88	1.70735	1.26367	4	42.6771	46.875	14.5655	1765.62	abd_4.txt.nfeats	A	VN	m
76.6083	3195	199	46.875	1468.75	25.1374	2.30602	12	0	0	29.5953	62.5	abd_4.txt.nfeats	A	VN	m
150.731	3787	236	1265.62	1828.12	3.8493	2.50805	12	27.9778	62.5	18.2432	1218.75	abd_4.txt.nfeats	A	VN	m
202.033	3647	228	687.5	1937.5	4.84868	2.82794	23	29.3023	93.75	20.504	750	abd_4.txt.nfeats	A	NV	m
280.475	3776	236	1109.38	2000	2.8988	3.57919	9	33.3671	46.875	20.7324	1890.62	abd_4.txt.nfeats	A	NV	m
155.097	3527	220	671.875	1671.88	5.11389	2.00727	6	31.0374	0	20.4455	765.625	abd_4.txt.nfeats	A	NV	m
39.0822	3746	234	859.375	1203.12	40.5809	9.86147	20	34.6486	828.125	36.802	921.875	abd_4.txt.nfeats	A	NV	m
54.3469	3792	237	859.375	1250	21.9248	17.1907	20	25.4859	812.5	30.8402	1000	abd_4.txt.nfeats	A	NV	m
74.4296	3326	208	890.625	1296.88	9.02021	9.13495	26	17.0753	796.875	26.6928	1218.75	abd_4.txt.nfeats	A	NV	m
31.7214	3268	204	828.125	1234.38	33.8368	24.2718	19	30.7078	750	35.0646	906.25	abd_4.txt.nfeats	A	NV	m
41.3981	3240	202	828.125	1234.38	36.741	25.1259	20	31.3195	125	36.5798	1234.38	abd_4.txt.nfeats	A	NV	m
60.1141	3211	200	812.5	1218.75	21.3621	8.4931	48	31.1817	140.625	32.6717	843.75	abd_4.txt.nfeats	A	NV	m
56.9885	3280	205	781.25	1109.38	31.3488	19.2113	39	32.1294	125	35.5927	859.375	abd_4.txt.nfeats	A	NV	m
60.6214	3251	203	750	1140.62	33.4484	15.4176	49	33.1131	140.625	38.286	843.75	abd_4.txt.nfeats	A	NV	m
35.0337	3212	200	687.5	1156.25	43.0903	10.9961	15	32.3951	125	37.2111	843.75	abd_4.txt.nfeats	A	NV	m
60.6214	3251	203	750	1140.62	33.4484	15.4176	49	33.1131	140.625	38.286	843.75	abd_52.txt.nfeats	A	VN	m
35.0337	3212	200	687.5	1156.25	43.0903	10.9961	15	32.3951	125	37.2111	843.75	abd_52.txt.nfeats	A	VN	m
34.1024	3294	206	640.625	1125	68.805	18.428	20	38.7489	125	44.5125	687.5	abd_52.txt.nfeats	A	VN	m
132.353	3079	192	609.375	1296.88	12.0734	4.26097	52	29.4686	93.75	28.64	750	abd_52.txt.nfeats	A	VN	m
65.0072	2949	184	93.75	906.25	39.8348	9.42737	14	29.221	46.875	37.2072	125	abd_52.txt.nfeats	A	VN	m
63.0546	3499	218	781.25	1187.5	28.4811	24.7264	23	34.7024	156.25	35.4426	984.375	abd_52.txt.nfeats	A	VN	m
34.7546	3287	205	703.125	1171.88	41.622	31.2159	15	27.9331	281.25	36.8869	671.875	abd_52.txt.nfeats	A	VN	m
26.204	3280	205	703.125	1203.12	52.4905	32.3629	15	31.7285	281.25	36.6344	703.125	abd_52.txt.nfeats	A	VN	m
42.2058	3267	204	718.75	1250	21.3527	14.7273	26	24.0007	281.25	30.3321	703.125	abd_52.txt.nfeats	A	VN	m
38.449	3215	201	812.5	1250	22.9572	25.9791	11	30.3716	46.875	34.8313	1250	abd_52.txt.nfeats	A	VN	m
70.6937	3245	203	828.125	1265.62	12.0818	20.0174	14	26.3697	62.5	29.8107	1234.38	abd_52.txt.nfeats	A	VN	m
33.8764	3106	194	265.625	1250	55.1772	12.304	13	34.0299	156.25	36.5485	281.25	abd_52.txt.nfeats	A	VN	m
38.8643	3123	195	265.625	1234.38	78.34	20.3392	16	40.358	125	41.8596	343.75	abd_52.txt.nfeats	A	VN	m
212.637	3636	227	609.375	1546.88	4.17739	6.19887	10	29.5726	0	21.8869	1500	abd_56.txt.nfeats	A	VN	m
147.244	3740	233	593.75	1531.25	4.36261	5.69649	8	30.9423	0	21.1097	515.625	abd_56.txt.nfeats	A	VN	m
314.331	3810	238	406.25	1578.12	7.0316	2.51064	16	30.6654	0	21.343	765.625	abd_56.txt.nfeats	A	VN	m
227.416	3605	225	1296.88	1687.5	3.5822	2.82335	13	38.0192	0	16.3154	1406.25	abd_56.txt.nfeats	A	VN	m
205.776	3769	235	468.75	1468.75	5.74007	4.02832	11	32.0548	0	18.44	609.375	abd_56.txt.nfeats	A	VN	m
160.457	3628	226	546.875	1484.38	4.53127	3.42518	6	29.1182	62.5	18.4371	609.375	abd_56.txt.nfeats	A	VN	m
228.501	3752	234	578.125	1406.25	3.5413	3.34777	3	35.606	62.5	16.374	1218.75	abd_56.txt.nfeats	A	VN	m
360.07	3582	224	93.75	1312.5	18.8738	3.87101	6	0	0	32.5212	78.125	abd_56.txt.nfeats	A	VN	m
81.2322	3699	231	171.875	1218.75	12.3486	2.91923	25	24.4358	109.375	25.1044	234.375	abd_56.txt.nfeats	A	VN	m
174.595	3933	245	31.25	890.625	13.9562	3.07268	60	23.3837	15.625	24.5352	578.125	abd_56.txt.nfeats	A	VN	m
267.951	2957	185	1078.12	2000	2.18345	1.66769	5	37.5654	15.625	17.0948	1000	abd_56.txt.nfeats	A	VN	m
61.3062	3956	247	625	1453.12	13.2175	3.3784	75	19.7766	546.875	27.6011	625	abd_56.txt.nfeats	A	VN	m
53.0669	3556	222	593.75	1421.88	12.595	5.78014	58	21.2124	203.125	27.5007	687.5	abd_56.txt.nfeats	A	VN	m
36.2028	3747	234	640.625	1437.5	19.445	9.25736	22	28.2085	515.625	29.5498	703.125	abd_56.txt.nfeats	A	VN	m
31.0281	3638	227	718.75	1484.38	15.2224	8.65083	24	19.0023	609.375	27.2279	687.5	abd_56.txt.nfeats	A	VN	m
31.4414	3743	234	703.125	1468.75	16.5819	8.13237	22	22.8959	640.625	27.7915	718.75	abd_56.txt.nfeats	A	VN	m
40.2584	3635	227	718.75	1421.88	13.2933	5.57282	35	18.3991	0	27.9144	687.5	abd_56.txt.nfeats	A	VN	m
