Filename,Segment_label,Beginning,End,F1,A1hz,A1dB,F0,H1,H2,P0,A1-P0,P1Hz,P1,A1-P1F1,A1hz,A1dB,F0,H1,H2,P0,A1-P0,P1Hz,P1,A1-P1F1,A1hz,A1dB,F0,H1,H2,P0,A1-P0,P1Hz,P1,A1-P1
deb_0112,ee,2.81,2.85,431.8656271,375,28.78899607,187.5,28.86539612,28.78899607,28.86539612,-0.076400049,937.5,-0.140102783,28.92909885,375,32.45856373,187.5,37.2362854,32.45856373,37.2362854,-4.777721665,968.75,8.823111217,23.635452513,375,32.88194349,187.5,35.89458817,33.38675055,35.89458817,-3.012644678,1000,1.912907439,30.969036051
deb_0112,rr,2.85,2.88,411.4885189,437.5,41.17816262,218.75,39.16841849,41.17816262,9.745777031,31.43238558,906.25,16.85432896,24.32383366,375,26.68215933,187.5,28.08006239,26.68215933,28.08006239,-1.397903063,875,-7.079503434,33.761662764,375,27.09592922,236.9090993,30.64421753,25.16381706,30.64421753,-3.548288302,937.5,3.889473432,23.206455788
deb_0112,s,2.88,2.98,1834.600062,375,18.93326737,187.5,37.3200963,18.93326737,37.3200963,-18.38682894,1000,-8.674686916,27.60795428,468.75,45.85592598,218.75,40.31267883,45.85592598,6.429501766,39.42642421,937.5,19.9508413,25.90508468,437.5,38.8606428,218.75,40.56997184,38.8606428,40.56997184,-1.709329042,906.25,12.23474489,26.62589791
deb_0112,aa,2.98,3.02,465.6272893,343.75,36.49116942,156.25,34.99996507,38.33155586,14.72306265,21.76810677,906.25,12.02900145,24.46216797,312.5,22.07034922,156.25,34.91651714,22.07034922,34.91651714,-12.84616792,937.5,-14.20746242,36.27781164,468.75,22.03016434,156.25,35.04152323,29.76007085,35.04152323,-13.01135889,906.25,0.630408913,21.399755427
deb_0112,^n,3.02,3.11,536.8619949,375,34.31123553,157.4597308,38.25728021,38.95140714,27.98418401,6.32705152,1000,20.72849409,13.58274144,406.25,35.25041566,156.25,35.09401294,39.61639376,9.79671403,25.45370163,875,18.11372585,17.13668981,437.5,40.60967782,156.25,34.04140881,40.16507121,-10.04612636,50.65580418,1000,20.6826159,19.92706192
deb_0112,g,3.11,3.14,376.4102781,281.25,36.80068159,125,35.09050438,36.80068159,15.23064443,21.57003716,906.25,4.327540036,32.47314156,312.5,38.88650029,141.9900663,35.56282007,41.06113828,28.40671382,10.47978647,937.5,16.90561217,21.98088812,312.5,27.24545396,139.9857549,31.73419764,31.29141276,31.73419764,-4.488743677,937.5,-0.59719543,27.84264939
deb_0112,ee,3.14,3.21,442.0010132,312.5,32.45613751,125,29.17106638,39.35800641,0.004009324,32.45212819,906.25,4.740518332,27.71561918,250,41.6702137,125,36.62264964,41.6702137,17.53866344,24.13155026,906.25,3.294517257,38.375696443,250,43.30726465,125,34.58009536,43.30726465,7.636254166,35.67101048,906.25,5.25376783,38.05349682
deb_0112,j,3.21,3.3,378.4627861,437.5,9.145783595,125,22.49897483,20.99469619,22.49897483,-13.35319123,968.75,-10.75854812,19.90433171,375,41.38080859,125,31.41970718,36.65872714,12.61254629,28.7682623,906.25,5.381354567,35.999454023,375,40.42871958,125,31.65840176,32.19049322,15.61425646,24.81446313,906.25,10.51487149,29.91384809
deb_0112,oh,3.3,3.35,360.4376575,468.75,31.03895912,93.75,23.98531391,24.19292603,12.5766507,18.46230842,937.5,21.01232456,10.02663455,406.25,10.53473834,124.1802768,13.95815751,-2.328203323,14.67701667,-4.142278334,968.75,-12.57929709,23.11403543,406.25,7.902985925,96.96792869,6.299977866,5.254925335,15.08654555,-7.183559624,906.25,-14.97720237,22.880188295
deb_0112,R,3.35,3.39,386.3896172,562.5,35.00007309,93.75,19.50851727,26.83736827,5.606593827,29.39347926,937.5,29.4115128,5.588560288,562.5,32.23204417,93.75,20.05580129,25.95516802,13.66473901,18.56730516,937.5,27.67833885,4.55370532,562.5,35.00007309,93.75,19.50851727,26.83736827,5.606593827,29.39347926,937.5,29.4115128,5.58856029
deb_0112,i,3.39,3.46,302.1359487,562.5,35.00007309,93.75,19.50851727,26.83736827,5.606593827,29.39347926,937.5,29.4115128,5.588560288,562.5,35.00007309,93.75,19.50851727,26.83736827,5.606593827,29.39347926,937.5,29.4115128,5.58856029,562.5,35.00007309,93.75,19.50851727,26.83736827,5.606593827,29.39347926,937.5,29.4115128,5.58856029
deb_0112,ee,3.46,3.51,327.263477,562.5,35.00007309,93.75,19.50851727,26.83736827,5.606593827,29.39347926,937.5,29.4115128,5.588560288,562.5,35.00007309,93.75,19.50851727,26.83736827,5.606593827,29.39347926,937.5,29.4115128,5.58856029,562.5,35.00007309,93.75,19.50851727,26.83736827,5.606593827,29.39347926,937.5,29.4115128,5.58856029
deb_0112,p,3.51,3.59,458.3962267,562.5,35.00007309,93.75,19.50851727,26.83736827,5.606593827,29.39347926,937.5,29.4115128,5.588560288,562.5,35.00007309,93.75,19.50851727,26.83736827,5.606593827,29.39347926,937.5,29.4115128,5.58856029,562.5,35.00007309,93.75,19.50851727,26.83736827,5.606593827,29.39347926,937.5,29.4115128,5.58856029
deb_0112,aa,3.59,3.65,474.4642919,562.5,35.00007309,93.75,19.50851727,26.83736827,5.606593827,29.39347926,937.5,29.4115128,5.588560288,562.5,35.00007309,93.75,19.50851727,26.83736827,5.606593827,29.39347926,937.5,29.4115128,5.58856029,562.5,35.00007309,93.75,19.50851727,26.83736827,5.606593827,29.39347926,937.5,29.4115128,5.58856029
deb_0112,R,3.65,3.71,548.9118023,562.5,35.00007309,93.75,19.50851727,26.83736827,5.606593827,29.39347926,937.5,29.4115128,5.588560288,562.5,35.00007309,93.75,19.50851727,26.83736827,5.606593827,29.39347926,937.5,29.4115128,5.58856029,562.5,35.00007309,93.75,19.50851727,26.83736827,5.606593827,29.39347926,937.5,29.4115128,5.58856029
deb_0112,ee,3.71,3.76,516.8177124,562.5,35.00007309,93.75,19.50851727,26.83736827,5.606593827,29.39347926,937.5,29.4115128,5.588560288,562.5,35.00007309,93.75,19.50851727,26.83736827,5.606593827,29.39347926,937.5,29.4115128,5.58856029,562.5,35.00007309,93.75,19.50851727,26.83736827,5.606593827,29.39347926,937.5,29.4115128,5.58856029
deb_0112,n,3.76,3.79,458.7810581,312.5,24.06957237,156.25,32.23232659,24.06957237,32.23232659,-8.162754224,875,-6.015377323,30.08494969,375,40.67751365,156.25,42.56386563,44.20288091,7.35745942,33.32005423,875,18.30132655,22.3761871,375,36.85462814,156.25,40.98855732,42.00727194,8.829177515,28.02545063,968.75,15.98082905,20.87379909
deb_0112,sil,3.96,4.79,611.4259789,500,46.08645646,156.25,38.71482973,40.84201428,32.09733595,13.9891205,875,25.38713224,20.69932422,312.5,18.65576747,156.25,24.84234539,18.65576747,25.1606063,-6.504838826,1000,-10.2695883,28.92535577,437.5,7.096957532,156.25,18.12268395,12.41468508,18.12268395,-11.02572642,968.75,-14.55539848,21.652356012
deb_0113,sil,0,0.62,798.1095908,515.625,21.5882721,156.25,20.98602446,10.99577846,23.06263205,-1.474359954,968.75,10.93345255,10.65481955,656.25,48.45733264,156.25,41.69272084,42.73957555,19.89252623,28.56480641,968.75,36.76126681,11.69606583,625,44.42974723,156.25,42.43572737,42.06905241,45.38323296,-0.953485726,937.5,33.12383784,11.30590939
deb_0113,s,0.62,0.76,1449.656804,250,27.84635411,187.5,29.08326581,12.46020591,29.08326581,-1.2369117,968.75,-0.61496618,28.46132029,656.25,12.0115167,171.875,8.75324077,12.07842777,9.419174417,2.592342281,953.125,8.705221624,3.306295076,1000,6.773346528,171.875,8.521323253,9.414621644,1.653195099,5.120151429,1015.625,7.705016155,-0.931669627
deb_0113,ee,0.76,0.82,357.5662649,203.125,28.32311568,171.875,35.12462923,15.1749836,35.12462923,-6.801513546,968.75,-7.389174622,35.7122903,281.25,27.77724222,187.5,40.96009679,33.01481432,40.96009679,-13.18285457,1000,4.268388702,23.508853518,250,34.15590455,187.5,39.68625895,28.39318926,39.68625895,-5.530354403,968.75,-6.8606497,41.01655425
deb_0113,T,0.82,0.87,308.0066312,1406.25,14.92332429,218.75,29.38099018,17.30229021,29.38099018,-14.45766589,1031.25,-0.752693374,15.67601766,1484.375,3.269509319,203.125,7.766933573,4.227910302,15.35723563,-12.08772631,937.5,-2.798133541,6.06764286,1562.5,22.81729338,203.125,3.13559979,8.917576522,12.31850922,10.49878416,859.375,2.962994331,19.854299049
deb_0113,A,0.87,0.95,516.0350835,281.25,26.4692674,218.75,35.34333754,25.25787417,35.34333754,-8.874070139,937.5,4.446268391,22.02299901,312.5,30.26073245,218.75,41.61848406,33.27327184,41.61848406,-11.35775161,937.5,7.703192657,22.557539793,343.75,17.58472157,250,41.46319023,34.12933195,41.46319023,-23.87846866,937.5,18.87192781,-1.28720624
deb_0113,k,0.95,1.05,567.8821134,1250,8.947717099,250,15.88254801,15.30881504,24.75106684,-15.80334974,937.5,12.34619905,-3.398481952,437.5,10.71410927,218.75,15.65378599,11.39876443,15.74747734,-5.033368072,968.75,-2.047543262,12.761652532,468.75,14.70589749,218.75,13.32429544,14.70589749,-0.617351163,15.32324865,968.75,-2.7178953,17.42379279
deb_0113,i,1.05,1.1,256.3650471,468.75,37.45773467,250,46.47391598,39.9882342,46.47391598,-9.016181311,1000,25.71947236,11.7382623,500,38.23769308,250,43.73097577,38.23769308,43.73097577,-5.493282684,1000,24.27533525,13.96235783,500,41.34275688,250,41.95704112,41.34275688,41.95704112,-0.614284232,968.75,24.60449796,16.73825892
deb_0113,chh,1.1,1.2,211.0124525,312.5,5.74313373,218.75,40.36838778,32.4458703,40.36838778,-34.62525405,906.25,10.46716227,-4.724028541,312.5,21.62331661,250,46.94748991,33.92183247,46.94748991,-25.3241733,968.75,18.63861231,2.9847043,343.75,12.71983597,218.75,43.30797723,33.11155927,43.30797723,-30.58814126,937.5,13.56717765,-0.84734168
deb_0113,u,1.2,1.25,1298.971857,375,41.3649457,187.5,41.78300521,41.3649457,41.78300521,-0.418059511,906.25,16.57761792,24.78732778,343.75,8.771375644,218.75,40.54140847,33.34226406,40.54140847,-31.77003283,1031.25,7.330650919,1.440724725,281.25,10.62086273,187.5,40.75108707,34.16354552,40.75108707,-30.13022435,937.5,0.163318728,10.457544002
deb_0113,tt,1.25,1.32,303.408502,312.5,31.83072996,187.5,35.73797463,31.83072996,35.73797463,-3.907244668,1000,-0.128458581,31.95918854,406.25,29.90162405,187.5,42.75751345,42.69872847,42.75751345,-12.85588939,875,23.08468581,6.81693824,406.25,27.93962454,187.5,42.09577357,42.94191845,-2.500693472,30.44031801,875,23.39605997,4.54356457
deb_0113,ee,1.32,1.37,1137.569202,375,40.27555932,187.5,40.64035185,40.27555932,40.64035185,-0.364792528,906.25,14.59122196,25.68433737,312.5,32.20279901,187.5,36.05644599,32.20279901,36.05644599,-3.853646979,1000,-5.46283312,37.66563213,312.5,32.66626358,187.5,36.50825252,32.72089477,36.50825252,-3.841988935,1000,-1.998518884,34.664782464
deb_0113,i,1.37,1.45,440.8795231,312.5,32.04530413,187.5,35.9131413,31.34734441,35.9131413,-3.86783717,1000,4.766428213,27.27887592,406.25,33.55054112,187.5,42.29367506,41.87918949,42.29367506,-8.743133941,875,22.12102852,11.4295126,375,40.59220939,187.5,41.9676784,41.69622792,41.9676784,-1.375469003,875,19.19791206,21.39429733
deb_0113,m,1.45,1.53,338.0491985,343.75,31.04707704,187.5,36.53053052,31.04707704,36.53053052,-5.483453478,1031.25,2.266447416,28.78062962,312.5,30.20137079,187.5,37.51170245,30.70037243,37.51170245,-7.31033166,1000,0.365781887,29.835588903,312.5,30.67559149,187.5,37.31527304,30.25535777,37.31527304,-6.639681554,1000,-6.666487806,37.342079296
deb_0113,ee,1.53,1.61,368.4885571,281.25,16.01969468,156.25,30.58473456,20.49264723,30.58473456,-14.56503987,875,-7.546695443,23.56639013,343.75,35.02925327,187.5,37.16354357,35.02925327,37.16354357,-2.134290299,1031.25,3.594166817,31.435086453,312.5,29.70661961,187.5,34.87122363,30.35391163,34.96076983,-5.254150215,1031.25,-3.431511198,33.138130808
deb_0113,n,1.61,1.65,335.7140671,406.25,32.50051281,187.5,36.79103601,32.50051281,37.99670183,-5.49618902,937.5,9.096483456,23.40402935,343.75,19.35896826,156.25,16.90330611,19.35896826,1.21114293,18.14782533,875,-11.41124404,30.7702123,468.75,2.735488271,187.5,9.492872011,6.989975178,10.96963321,-8.234144941,875,-11.86731191,14.602800181
deb_0113,ee,1.65,1.72,392.4858208,312.5,16.65816806,156.25,32.51367512,16.65816806,32.51367512,-15.85550706,1000,0.665852585,15.99231548,375,44.61819937,187.5,39.44155238,44.65281016,4.451735722,40.16646365,906.25,22.20557252,22.41262685,406.25,34.38322953,187.5,37.99998767,42.06752798,3.593208939,30.79002059,875,21.36685245,13.01637708
deb_0113,n,1.72,1.76,318.0325685,562.5,38.67002329,187.5,40.14516406,35.87290114,40.14516406,-1.47514077,937.5,27.506537,11.16348629,375,19.08005014,187.5,11.79559125,20.45845665,7.336944859,11.74310528,875,-8.419896031,27.499946171,375,11.36275535,187.5,14.28519193,15.06851737,13.09760941,-1.734854059,906.25,-7.077285483,18.440040833
deb_0113,i,1.76,1.81,313.5429022,500,39.92192722,174.9471352,36.03108065,37.55731188,29.74123857,10.18068866,875,26.94791537,12.97401185,656.25,46.45416218,156.25,39.96190633,39.18876817,46.81487079,-0.360708617,968.75,39.13017647,7.32398571,625,49.26905761,156.25,40.58135049,40.0237148,49.26905761,0,937.5,38.75899858,10.51005903
deb_0113,tt,1.81,1.88,280.7226167,468.75,41.96890073,156.25,39.3647368,40.40754975,5.489289075,36.47961166,968.75,21.70112547,20.26777526,437.5,18.28806773,142.7307803,29.20093644,15.32959253,29.20093644,-10.91286871,937.5,6.896258945,11.391808785,437.5,20.78225297,173.9188395,30.42829745,25.21008149,30.42829745,-9.646044473,1000,10.39989067,10.3823623
deb_0113,ee,1.88,1.94,384.7064003,375,20.96266276,147.5332535,32.72692594,28.00217182,32.72692594,-11.76426317,1000,6.895360534,14.06730223,468.75,38.06776119,156.25,41.8883682,43.01063031,6.808764056,31.25899713,1000,21.72009542,16.34766577,375,35.87080593,156.25,41.53086603,42.95655687,3.535109847,32.33569609,1000,19.54194297,16.32886296
deb_0113,p,1.94,2.01,325.2528927,312.5,30.34518997,156.25,37.17704826,31.53592023,37.17704826,-6.831858284,968.75,-0.605311342,30.95050131,250,29.08629918,179.710723,34.62607155,26.32565421,34.62607155,-5.539772371,1000,-4.549340684,33.635639864,312.5,28.71983696,181.2199226,34.89461966,28.71983696,34.89461966,-6.174782699,937.5,-0.776957443,29.496794403
deb_0113,A,2.01,2.09,573.0238401,343.75,22.30066762,187.5,36.53182011,30.1023641,36.53182011,-14.23115249,968.75,-1.296987943,23.59765557,312.5,29.23687253,156.25,36.50599912,31.93024858,36.50599912,-7.269126594,968.75,-2.569668534,31.806541064,312.5,23.10862443,187.5,36.68071955,30.07497266,36.68071955,-13.57209512,968.75,-3.974593342,27.083217772
deb_0113,rr,2.09,2.12,554.7431925,437.5,16.795549,187.5,22.70044583,11.733102,22.70044583,-5.904896832,875,-5.668099216,22.46364822,437.5,39.30384569,218.75,40.07541482,39.30384569,40.07541482,-0.771569136,875,8.243278261,31.060567429,281.25,23.30128725,218.75,41.86222252,32.64437783,41.86222252,-18.56093527,1031.25,-1.867931094,25.169218344
deb_0113,ee,2.12,2.2,468.8031243,500,5.33651109,156.25,26.12298343,15.03011217,26.20171104,-20.86519995,906.25,-11.55293172,16.88944281,437.5,6.552786842,187.5,1.051610093,7.44129883,6.382694901,0.170091941,937.5,-14.85380535,21.406592192,406.25,6.032755871,156.25,13.39488142,-1.079956648,14.04655665,-8.013800783,1000,-11.724257,17.757012871
deb_0113,n,2.2,2.24,352.1822629,281.25,23.58709117,125,29.61732343,28.12252108,29.61732343,-6.030232258,937.5,-10.90034793,34.4874391,281.25,40.71649812,125,34.68579407,40.71649812,23.85461719,16.86188093,906.25,3.239117931,37.477380189,343.75,29.90640842,125,34.52380125,35.77873065,4.379200277,25.52720814,1000,3.008158706,26.898249714
deb_0113,n,2.24,2.31,306.1861088,343.75,25.41263648,109.375,25.63931192,27.62694508,0.756462075,24.65617441,1000,-3.520533884,28.93317037,281.25,20.62868524,125,28.59370408,27.38092418,28.59370408,-7.965018842,937.5,-19.42289689,40.05158213,281.25,20.80429161,125,25.49986422,26.29313659,3.137021137,17.66727047,1000,-13.85891237,34.66320398
deb_0113,i,2.31,2.39,325.1834134,312.5,21.79390495,109.375,23.32660449,26.34041353,4.283837492,17.51006746,968.75,-13.2185673,35.01247226,312.5,21.79390495,109.375,23.32660449,26.34041353,4.283837492,17.51006746,968.75,-13.2185673,35.01247225,312.5,21.79390495,109.375,23.32660449,26.34041353,4.283837492,17.51006746,968.75,-13.2185673,35.01247225
deb_0113,tt,2.39,2.47,400.8889912,312.5,21.79390495,109.375,23.32660449,26.34041353,4.283837492,17.51006746,968.75,-13.2185673,35.01247226,312.5,21.79390495,109.375,23.32660449,26.34041353,4.283837492,17.51006746,968.75,-13.2185673,35.01247225,312.5,21.79390495,109.375,23.32660449,26.34041353,4.283837492,17.51006746,968.75,-13.2185673,35.01247225
deb_0113,i,2.47,2.54,543.6901131,312.5,21.79390495,109.375,23.32660449,26.34041353,4.283837492,17.51006746,968.75,-13.2185673,35.01247226,312.5,21.79390495,109.375,23.32660449,26.34041353,4.283837492,17.51006746,968.75,-13.2185673,35.01247225,312.5,21.79390495,109.375,23.32660449,26.34041353,4.283837492,17.51006746,968.75,-13.2185673,35.01247225
deb_0113,n,2.54,2.61,307.3974322,625,41.5779046,156.25,40.19083716,36.97597648,41.5779046,0,937.5,33.03867735,8.539227249,312.5,21.79390495,109.375,23.32660449,26.34041353,4.283837492,17.51006746,968.75,-13.2185673,35.01247225,312.5,21.79390495,109.375,23.32660449,26.34041353,4.283837492,17.51006746,968.75,-13.2185673,35.01247225
deb_0113,i,2.61,2.71,341.3912065,281.25,18.60893372,156.25,33.25166379,16.86652517,33.25166379,-14.64273007,968.75,12.68105796,5.927875762,765.625,44.69448194,156.25,38.89286045,36.90707025,45.41940268,-0.724920742,921.875,40.06037868,4.63410326,640.625,38.7329736,156.25,40.61588058,35.11571372,42.48016631,-3.747192704,968.75,31.23121564,7.50175796
deb_0113,sil,2.75,3.54,650.2963272,437.5,43.28730192,218.75,43.46257397,43.28730192,43.46257397,-0.175272053,906.25,19.9072408,23.38006112,781.25,8.311111357,171.875,11.8980361,-5.349847799,14.70387974,-6.392768386,953.125,11.40139593,-3.090284573,1281.25,13.63128914,203.125,8.467461362,3.833697335,14.69477376,-1.063484621,1000,9.056606625,4.574682515
deb_0116,sil,0,0.58,834.3942995,406.25,27.55920385,218.75,33.55736474,28.64666251,34.011936,-6.452732145,843.75,3.686597621,23.87260623,437.5,52.48646564,218.75,42.72097721,52.48646564,2.739441433,49.74702421,875,23.5742702,28.91219544,437.5,50.62698289,218.75,42.96401256,50.62698289,13.90787037,36.71911252,906.25,22.40511962,28.22186327
deb_0116,tt,0.58,0.63,1093.410267,437.5,40.7855042,218.75,38.37844157,40.7855042,4.471665764,36.31383844,875,13.98271778,26.80278642,375,27.31110312,187.5,33.82798148,30.00202442,33.82798148,-6.516878356,968.75,-6.466342344,33.777445464,375,25.17630442,187.5,33.16766174,27.81815849,33.16766174,-7.991357319,968.75,-1.961065252,27.137369672
deb_0116,^A,0.63,0.74,681.8304239,437.5,30.03949735,203.125,22.39929308,30.03949735,3.199449322,26.84004803,875,-6.749977881,36.78947524,437.5,52.03594987,218.75,42.36335199,52.03594987,9.761853449,42.27409642,875,22.56737068,29.46857919,437.5,47.18276523,218.75,42.15692805,47.18276523,7.299150942,39.88361428,843.75,18.0208582,29.16190703
deb_0116,k,0.74,0.84,261.0535695,375,24.89999543,218.75,38.20251338,30.16049233,38.20251338,-13.30251795,1000,4.698059356,20.20193607,500,4.284973448,218.75,14.29744302,23.69521397,2.43544999,1.849523458,859.375,7.137794067,-2.852820619,437.5,17.08999706,218.75,18.15801798,19.88471856,23.38188163,-6.291884572,843.75,3.372238255,13.717758805
deb_0116,ee,0.84,0.91,420.5012629,375,30.28244591,187.5,39.95594321,35.06523728,39.95594321,-9.673497296,1000,10.86700053,19.41544538,437.5,47.22269295,218.75,45.1275788,47.22269295,11.97096443,35.25172852,906.25,21.59346174,25.62923121,437.5,49.6419862,218.75,42.94093099,49.6419862,13.17432423,36.46766197,906.25,16.83927464,32.80271156
deb_0116,dd,0.91,0.96,384.0038104,625,32.43725,156.25,39.6933841,34.62603801,39.6933841,-7.256134102,937.5,30.95009337,1.487156629,343.75,30.29501283,187.5,41.30735717,34.23761254,41.30735717,-11.01234434,937.5,9.975370296,20.319642534,281.25,18.97338902,156.25,40.5293989,34.19464039,40.5293989,-21.55600989,1000,16.08782016,2.88556886
deb_0116,ee,0.96,1.03,428.8455883,781.25,43.67152407,156.25,38.78364456,36.99123698,47.54003019,-3.868506127,937.5,39.69298438,3.978539688,781.25,41.29987998,156.25,38.47761512,35.02665893,45.50718904,-4.207309056,937.5,41.80302143,-0.50314145,781.25,43.81003359,156.25,37.7957468,35.8183957,45.24359701,-1.433563426,937.5,41.10302879,2.7070048
deb_0116,kh,1.03,1.14,426.2912786,687.5,42.26185065,175.9625807,35.49855027,35.11516494,43.65571831,-1.393867654,937.5,31.90999625,10.3518544,625,46.6927898,156.25,39.18090047,37.67405723,46.6927898,0,937.5,34.96179471,11.73099509,640.625,46.86256536,156.25,38.67113786,37.44172461,46.86256536,0,953.125,34.45771821,12.40484715
deb_0116,ee,1.14,1.2,369.2495796,437.5,27.80968344,156.25,37.36787503,31.80275224,37.36787503,-9.558191588,937.5,12.25876373,15.55091971,625,43.20099837,176.9422244,35.74021191,35.82217814,26.2871101,16.91388827,1000,28.5435691,14.65742927,625,39.59693977,177.2504852,35.97469785,36.13585098,25.73866686,13.85827291,1000,26.44372255,13.15321722
deb_0116,m,1.2,1.29,347.1447823,343.75,39.45288949,156.25,33.19729355,39.45288949,15.20552729,24.24736221,937.5,9.583146841,29.86974265,343.75,24.29253888,156.25,37.58839829,29.53679907,37.58839829,-13.29585942,937.5,13.44236676,10.85017212,312.5,26.56366046,156.25,35.23314926,26.56366046,35.23314926,-8.669488793,937.5,8.886902873,17.676757587
deb_0116,A,1.29,1.37,588.3624626,312.5,26.34084674,176.1749004,34.69460178,26.34084674,34.69460178,-8.353755047,1000,2.383497157,23.95734958,343.75,43.6066528,156.25,37.08721429,43.6066528,18.41730251,25.18935028,1000,15.4422836,28.1643692,343.75,43.46762956,156.25,36.79373583,43.54396851,7.281790649,36.18583891,1000,12.79267746,30.6749521
deb_0116,Y,1.37,1.48,780.3634472,328.125,36.83532397,156.25,38.05863195,36.83532397,38.05863195,-1.223307983,968.75,4.708295512,32.12702846,312.5,29.86284554,172.0564258,33.42873002,29.86284554,33.42873002,-3.565884481,1000,2.142471968,27.720373572,312.5,28.96090302,140.3601403,32.51623625,28.96090302,32.51623625,-3.555333228,937.5,-5.226876063,34.187779083
deb_0116,A,1.48,1.52,707.5440163,359.375,-4.682358075,156.25,12.77933882,9.919585455,13.27543777,-17.95779585,953.125,-11.66888565,6.986527579,328.125,38.28664094,171.875,39.50204328,38.28664094,39.50204328,-1.21540234,1000,2.072705632,36.213935308,281.25,21.87446405,140.625,31.48048974,22.2739447,31.48048974,-9.606025696,953.125,-12.17311797,34.04758202
deb_0116,dd,1.52,1.6,419.0703694,375,28.30977636,187.5,34.97723639,29.23067849,34.97723639,-6.667460034,937.5,4.555989032,23.75378732,2359.375,10.48889068,187.5,20.51847162,17.89598549,27.94943615,-17.46054548,1015.625,-0.177396932,10.666287612,2109.375,3.426953986,203.125,16.69380939,14.4732271,32.42515042,-28.99819644,968.75,-1.062114189,4.489068175
deb_0116,ee,1.6,1.65,380.4890453,312.5,16.61938132,187.5,28.33527403,18.16252393,28.72022689,-12.10084557,968.75,-3.412794975,20.03217629,406.25,47.84418738,187.5,43.02965378,47.84418738,12.33154542,35.51264197,968.75,15.73183719,32.11235019,375,44.52418658,187.5,39.61456827,44.52418658,-11.79439763,56.3185842,968.75,15.08991089,29.43427569
deb_0116,b,1.65,1.69,300.8528058,406.25,42.04711604,203.125,40.85740979,42.04711604,22.07317515,19.97394089,937.5,11.161439,30.88567704,406.25,13.83606544,187.5,9.727168519,13.98257178,-13.76866967,27.60473511,968.75,-6.837328203,20.673393643,375,17.86585136,187.5,14.09757109,17.86585136,12.97340196,4.892449398,968.75,-11.78508263,29.65093399
deb_0116,i,1.69,1.79,302.4362006,406.25,49.07128815,125,37.77709827,42.40951349,9.129937451,39.94135069,937.5,19.64543395,29.42585419,359.375,46.72754229,171.875,40.16290421,46.72754229,-0.033649833,46.76119212,875,19.9548438,26.77269849,437.5,32.93303352,156.25,38.40484072,43.56283856,2.229847782,30.70318574,937.5,17.66589295,15.26714057
deb_0116,kh,1.82,1.96,390.5280026,453.125,16.93189384,109.375,6.898517256,1.925627908,16.93189384,0,953.125,-3.813680109,20.74557395,375,41.43402625,125,35.11910354,37.27760336,6.999692771,34.43433348,968.75,23.90803855,17.5259877,406.25,29.66481275,123.9691002,37.15892863,35.6276006,37.15892863,-7.494115882,1000,16.95362329,12.71118946
deb_0116,ee,1.96,2.02,361.066095,312.5,19.85331746,125,32.62860523,25.22181909,32.62860523,-12.77528777,937.5,-5.634281817,25.48759928,484.375,10.05477159,125,12.0607298,7.222552286,14.79442725,-4.739655652,906.25,-5.954473952,16.009245542,1593.75,4.602356017,125,15.46549097,10.46692125,25.43856538,-20.83620936,1000,-5.96912275,10.571478767
deb_0116,p,2.02,2.09,310.6933582,343.75,20.18622308,109.375,28.186808,25.5972308,28.186808,-8.000584916,1000,-15.28105073,35.46727381,437.5,28.09572078,125,32.99006151,30.22312858,32.99006151,-4.894340733,937.5,9.519044951,18.576675829,500,23.56817474,125,28.56896012,24.67272806,28.56896012,-5.000785382,937.5,2.335715887,21.232458853
deb_0116,ee,2.09,2.19,388.8941576,343.75,20.18622308,109.375,28.186808,25.5972308,28.186808,-8.000584916,1000,-15.28105073,35.46727381,343.75,20.18622308,109.375,28.186808,25.5972308,28.186808,-8.000584916,1000,-15.28105073,35.46727381,343.75,20.18622308,109.375,28.186808,25.5972308,28.186808,-8.000584916,1000,-15.28105073,35.46727381
deb_0116,oh,2.19,2.28,413.462687,343.75,20.18622308,109.375,28.186808,25.5972308,28.186808,-8.000584916,1000,-15.28105073,35.46727381,343.75,20.18622308,109.375,28.186808,25.5972308,28.186808,-8.000584916,1000,-15.28105073,35.46727381,343.75,20.18622308,109.375,28.186808,25.5972308,28.186808,-8.000584916,1000,-15.28105073,35.46727381
deb_0116,Th,2.28,2.41,441.4850342,343.75,20.18622308,109.375,28.186808,25.5972308,28.186808,-8.000584916,1000,-15.28105073,35.46727381,343.75,20.18622308,109.375,28.186808,25.5972308,28.186808,-8.000584916,1000,-15.28105073,35.46727381,343.75,20.18622308,109.375,28.186808,25.5972308,28.186808,-8.000584916,1000,-15.28105073,35.46727381
deb_0116,ee,2.41,2.45,345.6787966,703.125,45.35442145,140.625,41.61739749,40.82642571,47.00715012,-1.65272867,984.375,43.94542428,1.408997172,218.75,21.99731106,125,37.21685652,28.84630194,37.21685652,-15.21954546,937.5,3.017524639,18.979786421,218.75,22.00411203,125,36.18242022,29.24346668,36.18242022,-14.17830819,906.25,-0.36943168,22.37354371
deb_0116,n,2.45,2.6,345.1403388,562.5,41.86033983,166.1741039,39.23368993,42.75033289,31.93656701,9.923772823,1000,29.13195037,12.72838946,828.125,48.64337151,140.625,40.86866153,40.46959784,49.70475824,-1.061386724,968.75,44.75542699,3.88794452,734.375,52.87887043,140.625,42.88891792,43.18613853,-1.100029555,53.97889998,1015.625,43.40042957,9.47844086
