Filename,Segment_label,Beginning,End,F1,A1hz,A1dB,F0,H1,H2,P0,A1-P0,P1Hz,P1,A1-P1,A1hz,A1dB,F0,H1,H2,P0,A1-P0,P1Hz,P1,A1-P1F1,A1hz,A1dB,F0,H1,H2,P0,A1-P0,P1Hz,P1,A1-P1
abd_77,A,2.09,2.24,574.413255,312.5,32.5764695,140.625,46.85687803,35.75807676,46.85687803,-14.28040853,937.5,8.361177203,24.21529229,234.375,30.77769821,140.625,39.26200159,33.43095478,39.26200159,-8.484303381,921.875,-14.59331324,45.37101146,218.75,26.31454678,125,35.20119696,29.02043794,35.20119696,-8.886650181,906.25,-18.20621367,44.52076045
abd_77,bh,2.37,2.48,1034.594269,281.25,39.92619821,156.25,39.36574438,39.92619821,-1.126669376,41.05286759,968.75,5.071253789,34.85494442,437.5,47.86107605,140.625,49.53242758,45.71988042,49.53242758,-1.671351531,890.625,16.84300014,31.0180759,437.5,52.98684111,140.625,46.50915173,50.42103494,6.604444673,46.38239643,890.625,21.28289721,31.7039439
abd_77,ee,2.48,2.59,338.5141078,343.75,47.58288016,156.25,42.09106686,47.58288016,12.15118225,35.43169791,968.75,13.25639919,34.32648097,250,25.90231774,156.25,39.37420822,31.71402815,39.37420822,-13.47189047,1000,-6.772352367,32.67467011,281.25,29.1639702,156.25,39.27015696,31.37126065,39.27015696,-10.10618675,906.25,-3.921889648,33.08585985
abd_77,b,2.59,2.66,306.3952719,343.75,54.24566975,187.5,44.80779757,54.24566975,12.52813326,41.7175365,875,18.39372741,35.85194234,343.75,50.93444021,156.25,43.10838342,50.93444021,8.196761513,42.73767869,875,17.48040254,33.45403767,343.75,52.80864042,187.5,44.42826605,52.80864042,12.4210202,40.38762022,875,20.18657573,32.6220647
abd_77,ee,2.66,2.72,350.1842512,187.5,41.87237766,156.25,42.47726364,24.67104691,42.47726364,-0.604885977,875,-12.10107978,53.97345745,343.75,53.34876731,187.5,45.49923215,53.34876731,13.4790326,39.86973471,906.25,14.91258358,38.43618372,375,43.9988165,187.5,44.27888349,43.9988165,44.27888349,-0.280066988,906.25,11.59259484,32.40622166
abd_77,i,2.72,2.78,358.9978276,500,55.26704625,156.25,44.97835947,47.74192872,13.15254342,42.11450282,937.5,27.07334077,28.19370548,187.5,35.58479891,156.25,38.98278802,20.16567735,38.98278802,-3.397989107,875,-11.46631223,47.05111115,281.25,22.98720524,156.25,35.59184338,20.61774514,35.59184338,-12.60463814,875,7.195383463,15.79182178
abd_77,D,2.78,2.85,203.4080082,500,45.23133394,133.8960746,41.87242807,43.83713877,33.38549784,11.8458361,937.5,18.4780422,26.75329174,593.75,53.01844795,156.25,43.32934194,45.90384888,-7.01091274,60.02936069,890.625,36.88639357,16.13205438,578.125,55.40792435,156.25,44.8794512,47.33805197,4.821886116,50.58603823,890.625,34.203261,21.20466335
abd_77,A,2.85,2.97,528.2036945,312.5,32.81591491,159.5834999,37.85847695,32.81591491,37.85847695,-5.042562038,1000,0.171157659,32.64475726,437.5,49.99579297,134.3419927,42.12532061,44.17136095,33.40521976,16.59057321,937.5,18.40384744,31.59194553,375,46.17484146,133.1863191,41.09059208,48.06586203,32.29026934,13.88457212,937.5,15.64683154,30.52800992
abd_77,i,2.97,3.01,494.8194487,312.5,41.38594753,156.25,41.35002576,41.38594753,13.19047583,28.19547171,906.25,5.04574389,36.34020364,250,26.91189748,133.1798155,35.87656689,28.67632109,35.87656689,-8.964669412,937.5,-3.600515542,30.51241302,250,35.69012957,163.0818472,36.98258852,33.03138255,36.98258852,-1.292458946,875,1.819241065,33.8708885
abd_77,rr,3.01,3.04,309.0338282,281.25,24.74213876,156.25,37.03899023,24.74213876,37.03899023,-12.29685147,968.75,-9.279296506,34.02143526,312.5,51.03948154,156.25,45.05968712,51.03948154,11.86425224,39.1752293,937.5,10.01714853,41.02233301,312.5,43.35252794,156.25,44.21226564,43.35252794,44.21226564,-0.859737702,968.75,4.817240225,38.53528771
abd_77,i,3.04,3.11,291.1424506,312.5,46.57843319,156.25,42.17878768,46.57843319,15.8867115,30.6917217,968.75,24.30874477,22.26968843,812.5,-3.175466083,156.25,14.07877711,14.11209932,1.747896258,-4.923362342,1000,-3.511259567,0.335793483,1125,11.52141198,156.25,10.71238759,17.03898092,3.209456675,8.311955301,1000,6.079090452,5.442321524
abd_77,k,3.11,3.19,295.3389112,437.5,49.85770837,156.25,40.37953881,44.32666927,17.18298599,32.67472238,875,15.79787827,34.05983009,406.25,38.89873308,156.25,41.38398146,47.05224,13.72963518,25.16909791,906.25,21.25728526,17.64144782,437.5,49.81129137,156.25,41.01531372,45.7914959,13.67218394,36.13910742,875,18.6373404,31.17395096
abd_77,oh,3.19,3.25,344.4761874,312.5,38.14141508,125,44.14022547,49.1841985,17.66454319,20.47687189,906.25,11.60236592,26.53904916,406.25,48.01277928,152.9639228,40.79808684,45.0958615,14.8845218,33.12825748,875,13.95893639,34.05384289,312.5,36.73441089,125,38.8668821,43.66897882,19.62087029,17.11354061,937.5,3.478026054,33.25638484
abd_77,rr,3.25,3.3,415.5581333,218.75,51.19445556,125,47.58948758,51.19445556,25.37376956,25.82068599,937.5,14.61975461,36.57470094,281.25,47.54524045,125,44.74372828,51.30153124,22.99054914,24.55469131,906.25,10.74437965,36.8008608,281.25,47.00577585,125,46.09140463,52.29034249,28.4470632,18.55871264,906.25,12.17849257,34.82728327
abd_77,i,3.3,3.38,313.8004049,296.875,34.87024808,109.375,43.24906673,49.87783657,11.11254768,23.7577004,921.875,8.723961011,26.14628707,218.75,52.25948483,124.5153832,45.89950177,52.25948483,31.41684782,20.84263701,906.25,16.78480412,35.47468071,218.75,51.73095714,96.65858216,44.30781992,51.73095714,34.15741854,17.5735386,968.75,3.97209288,47.75886426
abd_77,n,3.38,3.47,241.5172606,203.125,36.91468372,109.375,37.26688967,36.91468372,37.26688967,-0.352205945,921.875,-11.31214523,48.22682896,218.75,38.96911753,93.75,40.37892331,45.01262422,9.884973778,29.08414375,906.25,4.502355341,34.46676219,203.125,36.91468372,109.375,37.26688967,36.91468372,37.26688967,-0.352205945,921.875,-11.31214523,48.22682896
abd_77,i,3.47,3.61,272.8245406,203.125,36.91468372,109.375,37.26688967,36.91468372,37.26688967,-0.352205945,921.875,-11.31214523,48.22682896,203.125,36.91468372,109.375,37.26688967,36.91468372,37.26688967,-0.352205945,921.875,-11.31214523,48.22682896,203.125,36.91468372,109.375,37.26688967,36.91468372,37.26688967,-0.352205945,921.875,-11.31214523,48.22682896
abd_77,sil,3.64,3.73,1650.950276,203.125,36.91468372,109.375,37.26688967,36.91468372,37.26688967,-0.352205945,921.875,-11.31214523,48.22682896,203.125,36.91468372,109.375,37.26688967,36.91468372,37.26688967,-0.352205945,921.875,-11.31214523,48.22682896,203.125,36.91468372,109.375,37.26688967,36.91468372,37.26688967,-0.352205945,921.875,-11.31214523,48.22682896
abd_78,sil,0,0.31,528.9482075,250,41.18961568,187.5,48.15694063,38.6711071,48.15694063,-6.967324948,875,5.116716469,36.07289921,203.125,36.91468372,109.375,37.26688967,36.91468372,37.26688967,-0.352205945,921.875,-11.31214523,48.22682896,203.125,36.91468372,109.375,37.26688967,36.91468372,37.26688967,-0.352205945,921.875,-11.31214523,48.22682896
abd_78,k,0.31,0.37,1228.47583,312.5,43.21236524,156.25,51.28881888,46.11524416,51.28881888,-8.076453644,875,20.11681889,23.09554635,343.75,53.06039731,156.25,50.47184123,53.06039731,8.80788141,44.2525159,1000,12.75192128,40.30847604,343.75,51.26702756,187.5,51.69337993,51.26702756,51.69337993,-0.426352362,875,24.7797141,26.48731347
abd_78,i,0.37,0.45,264.3238943,187.5,38.73835348,187.5,38.73835348,23.59591078,40.96207265,-2.223719169,968.75,-4.165691237,42.90404472,281.25,29.99963027,187.5,52.40100871,46.01554912,52.40100871,-22.40137844,875,17.63990083,12.35972943,218.75,48.59131411,187.5,53.23805449,42.26888786,53.23805449,-4.646740382,906.25,14.95665896,33.63465515
abd_78,n,0.45,0.52,297.948218,468.75,28.31000609,250,44.21428885,28.31000609,44.21428885,-15.90428276,1062.5,16.40730754,11.90269854,218.75,19.52724521,187.5,20.45516372,5.597476552,20.45516372,-0.92791851,937.5,-14.96987186,34.49711707,781.25,-3.530188147,218.75,11.64535886,-0.343454809,16.33800992,-19.86819806,875,0.140501905,-3.670690052
abd_78,tt,0.52,0.59,196.2620395,218.75,37.11801954,187.5,40.35233021,26.02836142,40.35233021,-3.23431067,937.5,0.797157269,36.32086227,375,46.94449727,187.5,51.77160272,51.26022736,51.77160272,-4.82710545,1000,26.37048471,20.57401256,343.75,27.83143838,187.5,52.50577819,49.39770841,52.50577819,-24.6743398,1000,23.88266538,3.948773002
abd_78,u,0.59,0.68,448.6547141,281.25,41.41388064,187.5,45.12989833,37.91672131,46.81825517,-5.404374524,1031.25,22.68249148,18.73138916,406.25,22.84291652,187.5,12.15383939,22.84291652,2.341060731,20.50185579,1000,-2.729209675,25.5721262,1218.75,6.555714496,218.75,15.99740295,17.87078968,9.096995328,-2.541280832,843.75,4.201710187,2.354004309
abd_78,tt,0.68,0.77,236.2931579,343.75,51.17937426,156.25,52.86629262,51.17937426,52.86629262,-1.686918363,875,28.90269624,22.27667801,343.75,54.85274129,187.5,48.08878774,54.85274129,13.9631759,40.88956539,1031.25,28.29650459,26.5562367,343.75,52.23882092,156.25,49.68270781,52.23882092,10.4755422,41.76327871,1000,28.24870513,23.99011579
abd_78,u,0.77,0.84,297.9442328,375,50.20955189,187.5,52.55189429,50.20955189,52.55189429,-2.342342394,906.25,20.4692964,29.74025549,250,23.31945732,187.5,55.45285846,48.44492054,55.45285846,-32.13340113,875,24.26978933,-0.950332005,250,24.85345171,187.5,55.83679154,46.60278259,55.83679154,-30.98333983,906.25,24.40262336,0.45082835
abd_78,m,0.84,0.93,363.3320263,171.875,43.57245162,171.875,43.57245162,20.36394333,43.57245162,0,921.875,-6.787658528,50.36011015,375,51.85296189,187.5,53.0559403,51.85296189,53.0559403,-1.202978404,937.5,16.43657658,35.41638532,312.5,40.15646133,187.5,52.92521382,48.39253264,52.92521382,-12.76875249,937.5,9.839413569,30.31704776
abd_78,i,0.93,1,364.789553,375,58.55669339,187.5,47.78808219,58.55669339,29.05884334,29.49785005,937.5,24.46468564,34.09200775,187.5,40.9917215,171.875,41.94912941,22.27287891,41.94912941,-0.957407904,875,-2.019432849,43.01115435,390.625,52.92966659,187.5,51.00933054,52.92966659,10.90769877,42.02196782,953.125,16.71958721,36.21007939
abd_78,j,1,1.11,178.0830528,250,35.66429697,187.5,44.38715813,30.40518737,44.38715813,-8.722861164,1000,4.03403567,31.6302613,375,56.87263925,187.5,46.2502418,56.87263925,26.03337006,30.83926918,937.5,27.70577078,29.16686847,375,56.44221126,187.5,47.54073948,56.44221126,27.20323695,29.2389743,937.5,26.32173917,30.12047209
abd_78,oh,1.11,1.15,390.983372,328.125,47.05637906,171.875,52.59970985,50.18449034,52.59970985,-5.543330788,875,14.18833426,32.8680448,187.5,40.03301351,156.25,40.57940614,19.58103956,40.57940614,-0.546392632,906.25,-5.566595121,45.59960863,187.5,39.9051273,156.25,40.65181748,20.00994425,40.65181748,-0.746690178,875,-9.29844043,49.20356773
abd_78,dd,1.15,1.22,275.4036652,343.75,43.65916214,343.75,43.65916214,13.99192902,43.65916214,0,875,8.543101747,35.1160604,343.75,49.91034367,171.875,51.49499427,49.91034367,51.49499427,-1.584650597,1031.25,8.605301923,41.30504175,328.125,40.54219232,203.125,43.98785843,39.76225229,43.98785843,-3.445666107,921.875,8.903025502,31.63916682
abd_78,i,1.22,1.38,312.0033768,250,27.63177152,156.25,40.15964185,28.38706747,40.15964185,-12.52787033,968.75,-0.912420243,28.54419176,390.625,29.12713934,234.375,26.98597946,22.87214001,31.30909635,-2.181957008,1000,9.547022931,19.58011641,437.5,48.82891562,156.25,45.42707395,49.01941146,0.549238411,48.27967721,906.25,24.20687945,24.62203617
abd_78,oh,1.38,1.55,345.6722014,343.75,46.0294433,156.25,41.99453824,46.0294433,0.048189833,45.98125347,937.5,12.87184939,33.15759391,187.5,34.99044836,156.25,38.5064732,26.892151,38.5064732,-3.51602484,937.5,-5.603161836,40.59361019,218.75,25.40294779,156.25,37.01201815,26.8409527,37.01201815,-11.60907036,1000,-9.287501334,34.69044912
abd_78,dd,1.55,1.61,255.2904204,375,43.48794274,187.5,38.02616172,43.90640951,5.756479062,37.73146368,906.25,19.65871668,23.82922606,500,49.26976649,156.25,45.58152922,51.6799681,7.405685956,41.86408054,875,23.95132069,25.3184458,500,44.17073381,187.5,45.54430834,50.03765581,6.335406986,37.83532682,906.25,25.94147756,18.22925625
abd_78,ee,1.61,1.69,354.8710034,515.625,36.05213135,250,21.73288029,36.05213135,0.631481613,35.42064974,875,7.336997784,28.71513357,375,38.78843813,187.5,35.36458867,38.78843813,3.684653124,35.103785,875,13.93624106,24.85219706,468.75,34.09222069,187.5,34.09109632,37.92702728,0.442963494,33.64925719,875,15.27564659,18.8165741
abd_78,rr,1.69,1.74,393.3151365,718.75,22.78016939,140.625,24.24044598,7.835131588,25.90644616,-3.126276772,890.625,7.079380001,15.70078939,640.625,41.81544455,156.25,33.11783046,26.16535742,41.81544455,0,984.375,22.60414054,19.21130401,718.75,53.72429179,140.625,48.0886308,47.69569731,53.72429179,0,1000,39.54174152,14.18255027
abd_78,E,1.74,1.91,537.752059,593.75,4.83029134,156.25,7.180331519,6.16078115,13.53372985,-8.70343851,875,-8.62174386,13.4520352,718.75,17.22259855,156.25,1.325603714,7.353640338,3.702797255,13.5198013,875,1.016722911,16.20587564,1046.875,7.469915355,156.25,3.194640198,9.9882245,0.900791396,6.569123959,1015.625,6.083804053,1.386111301
abd_78,k,1.91,2.01,666.9993318,625,47.67876646,156.25,43.14160595,39.35997058,47.67876646,0,875,28.21041145,19.46835501,562.5,6.543633005,156.25,11.40346659,-7.157285537,11.40346659,-4.859833587,875,-12.14628222,18.68991522,562.5,-3.560675551,156.25,3.624054786,-5.09590719,3.624054786,-7.184730336,1000,-8.497427483,4.936751932
abd_78,T,2.01,2.07,601.423326,468.75,32.77151259,156.25,38.98562762,32.08188311,38.98562762,-6.214115026,875,15.27531695,17.49619565,656.25,46.71213576,156.25,45.0922164,45.18010473,4.959091711,41.75304405,875,31.96542501,14.74671076,531.25,50.96415529,187.5,45.87914476,44.76994864,50.96415529,0,875,30.22596723,20.73818807
abd_78,A,2.07,2.13,581.7502004,375,36.59699723,187.5,38.36199927,37.03314975,38.36199927,-1.765002048,1031.25,26.72537928,9.871617944,250,24.83603805,156.25,35.58276625,20.85240656,35.58276625,-10.74672819,875,3.376486473,21.45955158,218.75,31.77915873,187.5,34.90836589,18.61939653,34.90836589,-3.129207161,1031.25,5.240849888,26.53830884
abd_78,k,2.13,2.18,442.8080872,500,47.38815489,187.5,43.68211706,48.35533528,27.12879542,20.25935948,875,31.56577388,15.82238101,406.25,43.17132231,187.5,42.78737272,48.95732463,7.780648867,35.39067344,1031.25,35.21796386,7.953358451,531.25,47.42437348,187.5,43.58303566,48.70237512,11.7074658,35.71690769,906.25,33.14763536,14.27673812
abd_78,oh,2.18,2.24,407.4292281,406.25,48.89894054,187.5,44.89465722,50.34587298,19.07449364,29.8244469,875,27.08647382,21.81246672,500,45.47798211,187.5,43.71667153,48.85743692,26.48099822,18.9969839,937.5,29.53369581,15.94428631,312.5,33.39414067,187.5,43.04824049,25.37893618,43.04824049,-9.654099826,875,1.147104896,32.24703577
abd_78,rr,2.24,2.28,506.1764402,296.875,30.50982522,156.25,40.62052351,30.50982522,40.62052351,-10.11069829,906.25,-1.59173222,32.10155744,437.5,29.69332716,187.5,47.9173524,52.04261531,11.10246441,18.59086275,906.25,28.58525357,1.108073585,375,48.08187004,187.5,47.3045107,51.19277913,13.40058114,34.6812889,1031.25,24.87958875,23.20228129
abd_78,ee,2.28,2.35,422.8545448,218.75,39.67058093,125.8479828,47.24287632,34.91891257,47.24287632,-7.572295386,937.5,21.9560761,17.71450482,968.75,18.84398003,140.625,4.545011192,8.45473887,9.126482626,9.717497404,968.75,18.84398003,0,968.75,20.78654449,140.625,39.9775027,28.10980024,39.9775027,-19.19095821,968.75,20.78654449,0
abd_78,gh,2.35,2.48,275.5121892,234.375,29.02283723,140.625,51.1646643,42.61316954,51.1646643,-22.14182708,984.375,6.239786043,22.78305118,281.25,42.33617785,156.25,48.87379628,42.33617785,48.87379628,-6.537618438,1000,23.8812045,18.45497335,281.25,43.332464,156.25,48.56557424,43.332464,48.56557424,-5.233110247,875,17.14069849,26.19176551
abd_78,u,2.48,2.53,231.5100825,250,42.12219007,187.5,43.02799648,35.9265412,43.36249228,-1.240302213,906.25,6.401818668,35.7203714,2156.25,13.65544994,140.625,16.10947857,14.18895748,23.31769224,-9.662242292,1015.625,-2.134555516,15.79000546,2234.375,23.88535581,156.25,8.807585425,11.1561121,2.305505819,21.57984999,937.5,-1.052739148,24.93809495
abd_78,sh,2.53,2.66,223.96581,312.5,46.71282561,156.25,49.91067274,46.98780904,49.91067274,-3.197847129,1000,17.93084507,28.78198054,343.75,48.23922085,187.5,47.11247073,48.23922085,10.88802941,37.35119144,875,8.158914288,40.08030656,343.75,50.22234767,187.5,45.95753323,50.22234767,19.76146405,30.46088363,1000,14.99227358,35.23007409
abd_78,i,2.66,2.71,263.8946429,515.625,46.44720672,171.875,46.87750106,47.50324832,1.945086002,44.50212071,1000,34.84969401,11.5975127,343.75,47.32609825,156.25,50.18389252,47.32609825,50.18389252,-2.857794269,875,25.52798455,21.7981137,343.75,46.85727014,156.25,49.59633019,46.85727014,49.59633019,-2.739060052,875,28.73087755,18.12639259
abd_78,m,2.71,2.78,308.979966,531.25,41.42144469,156.25,43.74201435,38.73186888,44.0817741,-2.660329406,1000,24.18058743,17.24085726,671.875,49.22931752,171.875,46.96749806,46.79708475,49.22931752,0,1000,33.37509837,15.85421915,671.875,52.32664892,171.875,47.82513078,45.53208052,52.32664892,0,1015.625,36.94797948,15.37866945
abd_78,A,2.78,2.88,566.4763927,531.25,8.503164039,171.875,13.77620947,13.55260958,16.28613992,-7.782975879,1000,-5.524003804,14.02716784,312.5,17.35708541,156.25,33.18897691,17.35708541,33.61138266,-16.25429725,875,3.018198579,14.33888683,656.25,15.06715755,156.25,6.203090773,14.06010545,-5.102233097,20.16939064,875,3.832679861,11.23447769
abd_78,rr,2.88,2.93,579.9885345,390.625,52.91863841,187.5,49.85316951,52.91863841,27.10125209,25.81738631,953.125,20.67197771,32.2466607,687.5,8.63183775,171.875,12.16792655,6.230695659,12.7475915,-4.115753755,1015.625,-3.16033356,11.79217131,1500,3.803930501,171.875,-9.112782471,3.842907044,10.69762297,-6.893692471,968.75,-1.003827051,4.807757551
abd_78,tt,2.93,3.07,586.288563,281.25,46.91341168,281.25,46.91341168,27.30144077,46.91341168,0,953.125,10.77619854,36.13721314,406.25,53.1729768,203.125,51.48615441,53.1729768,5.085907015,48.08706978,1000,22.54769328,30.62528352,281.25,46.91341168,281.25,46.91341168,27.30144077,46.91341168,0,953.125,10.77619854,36.13721314
abd_78,ee,3.07,3.22,404.4856002,281.25,46.91341168,281.25,46.91341168,27.30144077,46.91341168,0,953.125,10.77619854,36.13721314,281.25,46.91341168,281.25,46.91341168,27.30144077,46.91341168,0,953.125,10.77619854,36.13721314,281.25,46.91341168,281.25,46.91341168,27.30144077,46.91341168,0,953.125,10.77619854,36.13721314
abd_78,sil,3.27,3.29,808.0839627,281.25,46.91341168,281.25,46.91341168,27.30144077,46.91341168,0,953.125,10.77619854,36.13721314,281.25,46.91341168,281.25,46.91341168,27.30144077,46.91341168,0,953.125,10.77619854,36.13721314,281.25,46.91341168,281.25,46.91341168,27.30144077,46.91341168,0,953.125,10.77619854,36.13721314
abd_79,sil,0,0.34,528.3561486,281.25,46.91341168,281.25,46.91341168,27.30144077,46.91341168,0,953.125,10.77619854,36.13721314,281.25,46.91341168,281.25,46.91341168,27.30144077,46.91341168,0,953.125,10.77619854,36.13721314,281.25,46.91341168,281.25,46.91341168,27.30144077,46.91341168,0,953.125,10.77619854,36.13721314
abd_79,tt,0.34,0.39,744.8743502,843.75,42.50339017,155.7567964,44.50223361,34.34473056,44.50223361,-1.998843437,875,40.76060541,1.742784759,687.5,48.71149227,126.0757009,42.74875515,43.38637638,9.751414085,38.96007818,968.75,36.42766388,12.28382838,687.5,49.7862701,153.3175713,44.478763,41.31595118,50.50266721,-0.716397109,875,43.00185719,6.784412912
abd_79,A,0.39,0.48,654.754871,500,28.58349767,187.5,42.228566,27.08561045,42.228566,-13.64506833,1000,16.89693209,11.68656558,875,31.11018413,156.25,44.34605036,33.32330945,44.34605036,-13.23586623,875,31.11018413,0,875,29.19315807,156.25,44.81380814,33.60878039,44.81380814,-15.62065007,875,29.19315807,0
abd_79,h,0.48,0.56,886.9403587,531.25,51.09671643,187.5,50.63772342,48.95060921,51.39185373,-0.295137308,937.5,34.21714368,16.87957274,437.5,37.21669125,187.5,43.63858731,36.32754352,43.63858731,-6.421896056,875,26.53366246,10.68302879,500,42.854714,187.5,44.38036692,40.30051096,44.38036692,-1.525652916,1000,31.34981054,11.50490346
abd_79,oh,0.56,0.59,487.6422503,437.5,41.82034628,187.5,44.89131554,49.87948645,9.80729156,32.01305472,968.75,26.89940538,14.92094091,375,54.8923748,187.5,51.24214638,54.8923748,1.267375167,53.62499963,937.5,24.68509923,30.20727557,375,50.68811439,187.5,51.61958809,50.68811439,51.61958809,-0.931473702,968.75,14.42784148,36.26027291
abd_79,l,0.59,0.68,510.1714124,390.625,46.88750294,187.5,43.01867354,49.95910279,9.970143448,36.9173595,921.875,27.46947989,19.41802305,406.25,50.2341657,187.5,43.966865,50.36474593,8.719317728,41.51484797,968.75,28.86545153,21.36871417,406.25,49.63833015,187.5,41.55759801,49.88050127,3.858569235,45.77976092,968.75,28.1659295,21.47240065
abd_79,ee,0.68,0.73,456.1797165,500,47.56086332,187.5,40.78238768,44.45619229,32.38304796,15.17781536,1000,34.09353552,13.4673278,421.875,42.7554712,93.75,24.38222375,29.6976286,3.910075961,38.84539524,921.875,28.42703736,14.32843384,484.375,26.3278746,171.875,47.13346887,52.05817297,2.709369496,23.61850511,875,42.39749716,-16.06962255
abd_79,oh,0.73,0.89,429.7517636,531.25,52.46059163,171.875,43.11650813,45.55770817,6.226509337,46.2340823,875,37.33140594,15.1291857,500,49.46631617,187.5,38.58065314,42.47977338,31.71496737,17.7513488,875,25.44930329,24.01701288,500,31.38387973,187.5,38.77874078,35.00600138,38.77874078,-7.394861052,1000,11.90807919,19.47580054
abd_79,rr,0.89,0.92,501.738269,718.75,29.0912264,171.875,29.62850725,14.98388466,29.67321148,-0.581985079,968.75,10.44329172,18.64793468,718.75,55.4186389,171.875,43.71898146,45.85029303,4.532680023,50.88595888,906.25,40.16464038,15.25399852,750,53.62509562,187.5,47.00420596,45.68884795,53.62509562,0,921.875,28.77441483,24.85068079
abd_79,A,0.92,1.02,546.5127133,343.75,50.89904132,187.5,43.05629184,50.89904132,9.077035061,41.82200626,1031.25,19.26612981,31.63291151,703.125,13.32148717,187.5,16.17923442,9.805969939,16.17923442,-2.85774725,859.375,6.432835541,6.888651628,734.375,10.86880234,187.5,14.02624089,11.07084892,16.11625947,-5.247457122,859.375,14.04759263,-3.17879028
abd_79,k,1.02,1.14,654.0687156,187.5,33.01572926,156.25,38.20654939,24.11246425,38.20654939,-5.190820133,875,2.321182426,30.69454684,343.75,50.592547,156.25,43.55903335,50.592547,8.8413836,41.7511634,875,20.66609935,29.92644765,468.75,29.03392616,156.25,42.03743904,40.8909919,42.03743904,-13.00351288,875,16.25960812,12.77431804
abd_79,u,1.14,1.2,364.954797,343.75,47.08110297,187.5,42.36683063,47.08110297,14.9206002,32.16050277,875,23.938287,23.14281597,312.5,22.91631737,156.25,15.68301788,22.91631737,5.67247551,17.24384186,875,-5.000430611,27.91674798,312.5,18.91473622,187.5,14.73396285,18.47098401,22.35657511,-3.441838885,1000,-1.458603882,20.37334011
abd_79,p,1.2,1.28,207.3026319,812.5,10.09756615,156.25,33.2700122,22.25570967,33.2700122,-23.17244605,906.25,1.510595982,8.586970166,375,46.71681087,187.5,41.27701107,48.40458873,10.40979479,36.30701609,875,24.40801752,22.30879335,343.75,40.48669239,156.25,37.62808756,40.64977554,11.31045305,29.17623934,875,18.7459916,21.74070079
abd_79,oh,1.28,1.34,379.0012404,562.5,50.5304038,187.5,44.89733415,47.82858813,4.461236621,46.06916718,921.875,34.09928276,16.43112105,718.75,9.8410493,187.5,20.39207823,7.454320398,20.39207823,-10.55102893,875,-4.591364908,14.43241421,687.5,13.99965044,187.5,13.63264946,12.81408606,19.45986123,-5.460210786,1000,13.44068833,0.558962116
abd_79,k,1.34,1.4,842.8102007,718.75,28.70184266,187.5,38.59791454,17.94225396,39.03443896,-10.33259629,875,4.784300343,23.91754232,718.75,55.56463661,187.5,45.4857998,47.48730398,0.258500773,55.30613584,906.25,42.7571666,12.80747002,546.875,51.55379923,187.5,47.52200955,47.6354131,-11.71593288,63.26973211,890.625,37.7781848,13.77561443
abd_79,A,1.4,1.51,535.1702511,1281.25,10.26540891,156.25,22.17280464,13.43736352,34.51959881,-24.2541899,984.375,6.057427118,4.207981792,562.5,21.74323733,187.5,27.30410219,2.815594654,27.30410219,-5.560864861,906.25,7.526943742,14.21629359,562.5,22.86633478,187.5,2.322435139,5.039176233,14.12300406,8.743330727,906.25,3.612596939,19.25373785
abd_79,tt,1.51,1.57,703.4212957,375,33.85831236,156.25,47.81297599,41.90684666,47.81297599,-13.95466363,968.75,26.99419757,6.864114795,687.5,5.445841965,156.25,23.44504625,13.2162624,23.92740829,-18.48156632,921.875,9.31868215,-3.872840185,937.5,13.43959612,156.25,38.97197527,22.57268759,38.97197527,-25.53237915,875,16.16625978,-2.726663666
abd_79,h,1.57,1.67,1177.887029,250,35.98463894,125,34.70704233,35.98463894,7.064849392,28.91978955,968.75,1.76591301,34.21872593,468.75,51.62842228,156.25,46.39730896,48.51943293,13.38399679,38.24442549,937.5,36.83324155,14.79518073,437.5,51.15298776,156.25,44.67930769,48.24630636,14.41338997,36.73959779,1000,27.64538808,23.50759968
abd_79,oh,1.67,1.75,388.0207175,437.5,47.47101407,109.375,43.3033942,47.18293362,13.6922077,33.77880638,984.375,30.1964927,17.27452138,437.5,20.01754108,125,22.60344511,21.13031723,22.60344511,-2.585904031,937.5,-5.726241428,25.74378251,968.75,8.749030043,125,16.70804627,10.43890593,17.71561572,-8.966585678,968.75,8.749030043,0
abd_79,tt,1.75,1.84,258.6228877,1687.5,-15.13698509,125,-11.1262654,-1.413023767,-13.78168986,-1.355295224,1000,-17.08423686,1.947251771,390.625,47.87406591,93.75,40.90204577,44.66294944,5.731018677,42.14304723,906.25,29.8566238,18.01744211,375,36.57599706,93.75,35.41915963,36.14436505,0.479135304,36.09686175,937.5,19.92064606,16.655351
abd_79,oh,1.84,1.99,398.3356831,718.75,47.82077799,140.625,41.30986911,40.5488668,47.82077799,0,1000,36.99913355,10.82164444,1500,-11.68419094,125,-6.232711612,-3.651514049,-1.090112072,-10.59407887,1000,-17.18203274,5.4978418,687.5,-17.63180096,125,-10.32017351,-8.957162198,-2.31700795,-15.31479301,1000,-18.17724718,0.54544622
abd_79,tt,2.28,2.32,1763.182433,859.375,19.30094103,171.875,29.08692743,18.72313955,29.08692743,-9.785986403,875,18.25026675,1.050674273,875,54.14315814,140.625,44.24862549,45.03763021,1.154547791,52.98861034,890.625,50.19516124,3.947996897,796.875,51.71614063,156.25,46.13510351,45.50826187,52.5721519,-0.856011263,984.375,40.53423243,11.1819082
